2024-03-24 13:53:55,374 AutoFE.py:30 __init__ INFO | Namespace(cuda='0', epochs=300, ppo_epochs=20, episodes=10, file_name='lymphography', mode='classify', model='rf', metric='f1', seed=1, train_size=0.7, cv=5, shuffle=False, d_model=128, d_k=32, d_v=32, d_ff=64, n_heads=6, worker=1, steps_num=5, lr=0.0001, entropy_weight=0.0001, baseline_weight=0.95, gama=0.9, gae_lambda=0.95, batch_size=4, c_columns=['V0', 'V1', 'V2', 'V3', 'V4', 'V5', 'V6', 'V7', 'V8', 'V9', 'V10', 'V11', 'V12', 'V13', 'V14', 'V15', 'V16', 'V17'], d_columns=[], target='label')
2024-03-24 14:02:05,182 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 180) 
2024-03-24 14:02:05,234 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 216) 
2024-03-24 14:02:05,289 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 72) 
2024-03-24 14:02:05,334 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 108) 
2024-03-24 14:02:05,379 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 144) 
2024-03-24 14:02:05,429 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 180) 
2024-03-24 14:02:05,481 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 216) 
2024-03-24 14:02:05,535 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 72) 
2024-03-24 14:02:05,579 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 108) 
2024-03-24 14:02:05,626 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 144) 
2024-03-24 14:02:05,676 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 180) 
2024-03-24 14:02:05,729 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 216) 
2024-03-24 14:02:05,786 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 72) 
2024-03-24 14:02:05,829 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 108) 
2024-03-24 14:02:05,875 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 144) 
2024-03-24 14:02:05,923 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 180) 
2024-03-24 14:02:05,975 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 216) 
2024-03-24 14:02:06,030 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 72) 
2024-03-24 14:02:06,074 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 108) 
2024-03-24 14:02:06,119 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 144) 
2024-03-24 14:02:06,168 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 180) 
2024-03-24 14:02:06,220 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 216) 
2024-03-24 14:02:06,277 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 72) 
2024-03-24 14:02:06,321 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 108) 
2024-03-24 14:02:06,369 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 144) 
2024-03-24 14:02:06,420 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 180) 
2024-03-24 14:02:06,473 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 216) 
2024-03-24 14:02:06,529 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 72) 
2024-03-24 14:02:06,574 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 108) 
2024-03-24 14:02:06,618 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 144) 
2024-03-24 14:02:06,666 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 180) 
2024-03-24 14:02:06,717 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 216) 
2024-03-24 14:02:06,771 AutoFE.py:153 fit_attention INFO | worker1 ,results:[0.7648, 0.6494, 0.7428, 0.7568, 0.7152],cv:[ 0.03333333 -0.03333333  0.06666667  0.06896552 -0.06896552],
2024-03-24 14:02:06,771 AutoFE.py:153 fit_attention INFO | worker2 ,results:[0.5816, 0.663, 0.7218, 0.5802, 0.4506],cv:[ 0.06666667 -0.1        -0.03333333 -0.06896552 -0.10344828],
2024-03-24 14:02:06,771 AutoFE.py:153 fit_attention INFO | worker3 ,results:[0.6887, 0.8308, 0.6421, 0.6543, 0.674],cv:[ 0.         -0.03333333  0.06666667  0.10344828 -0.10344828],
2024-03-24 14:02:06,771 AutoFE.py:153 fit_attention INFO | worker4 ,results:[0.6313, 0.6961, 0.6467, 0.4382, 0.4989],cv:[ 0.03333333 -0.13333333  0.03333333  0.03448276 -0.13793103],
2024-03-24 14:02:06,771 AutoFE.py:153 fit_attention INFO | worker5 ,results:[0.5922, 0.5306, 0.4575, 0.4506, 0.4425],cv:[ 0.         -0.1         0.03333333 -0.06896552 -0.13793103],
2024-03-24 14:02:06,771 AutoFE.py:153 fit_attention INFO | worker6 ,results:[0.6867, 0.5733, 0.5159, 0.6414, 0.4949],cv:[ 0.03333333 -0.16666667 -0.03333333  0.03448276 -0.06896552],
2024-03-24 14:02:06,771 AutoFE.py:153 fit_attention INFO | worker7 ,results:[0.6407, 0.503, 0.6685, 0.6154, 0.3779],cv:[ 0.         -0.16666667 -0.03333333  0.10344828 -0.17241379],
2024-03-24 14:02:06,773 AutoFE.py:153 fit_attention INFO | worker8 ,results:[0.5524, 0.7083, 0.8115, 0.6221, 0.6878],cv:[ 0.03333333 -0.03333333  0.03333333  0.17241379 -0.10344828],
2024-03-24 14:02:06,773 AutoFE.py:153 fit_attention INFO | worker9 ,results:[0.5966, 0.3963, 0.4655, 0.6085, 0.5487],cv:[ 0.         -0.16666667  0.03333333  0.10344828 -0.06896552],
2024-03-24 14:02:06,773 AutoFE.py:153 fit_attention INFO | worker10 ,results:[0.8379, 0.7913, 0.7276, 0.743, 0.674],cv:[ 0.06666667 -0.03333333  0.          0.10344828 -0.10344828],
2024-03-24 14:02:06,773 AutoFE.py:170 fit_attention INFO | epoch:17,baseline:[0.65729 0.63421 0.63999 0.61105 0.55645],score_b:0.8041379310344826,scores_b:[0.76666667 0.86666667 0.76666667 0.75862069 0.86206897]
2024-03-24 14:02:06,773 AutoFE.py:176 fit_attention INFO | top_1:score:0.871264367816092
2024-03-24 14:02:06,773 AutoFE.py:176 fit_attention INFO | top_2:score:0.8652873563218393
2024-03-24 14:02:06,773 AutoFE.py:176 fit_attention INFO | top_3:score:0.8650574712643678
2024-03-24 14:02:06,773 AutoFE.py:176 fit_attention INFO | top_4:score:0.8583908045977011
2024-03-24 14:02:06,773 AutoFE.py:176 fit_attention INFO | top_5:score:0.8448275862068965
2024-03-24 14:02:07,733 ppo.py:150 update INFO | total_loss_c:-4.626712566215636,actor_loss:-4.548348186511637,entory_loss:-0.07836437970399857
2024-03-24 14:02:09,015 ppo.py:150 update INFO | total_loss_c:-4.632889324984734,actor_loss:-4.554527476242964,entory_loss:-0.07836185395717621
2024-03-24 14:02:10,253 ppo.py:150 update INFO | total_loss_c:-4.6513394710850156,actor_loss:-4.572979888064806,entory_loss:-0.07835958153009415
2024-03-24 14:02:11,506 ppo.py:150 update INFO | total_loss_c:-4.680564235479763,actor_loss:-4.602206679017476,entory_loss:-0.07835755497217178
2024-03-24 14:02:12,736 ppo.py:150 update INFO | total_loss_c:-4.719260159572278,actor_loss:-4.640904402425205,entory_loss:-0.07835575938224792
2024-03-24 14:02:13,967 ppo.py:150 update INFO | total_loss_c:-4.766288218974141,actor_loss:-4.687934071152476,entory_loss:-0.07835414260625839
2024-03-24 14:02:15,123 ppo.py:150 update INFO | total_loss_c:-4.820650026023299,actor_loss:-4.742297317653805,entory_loss:-0.07835271209478378
2024-03-24 14:02:16,336 ppo.py:150 update INFO | total_loss_c:-4.881467166235982,actor_loss:-4.803115755757628,entory_loss:-0.07835141569375992
2024-03-24 14:02:17,603 ppo.py:150 update INFO | total_loss_c:-4.947964985798989,actor_loss:-4.869614759217892,entory_loss:-0.07835022360086441
2024-03-24 14:02:18,864 ppo.py:150 update INFO | total_loss_c:-5.019460831399812,actor_loss:-4.94111170079912,entory_loss:-0.07834912836551666
2024-03-24 14:02:20,055 ppo.py:150 update INFO | total_loss_c:-5.095351599235787,actor_loss:-5.017003502030625,entory_loss:-0.07834810018539429
2024-03-24 14:02:21,275 ppo.py:150 update INFO | total_loss_c:-5.1751027812503425,actor_loss:-5.096755679442748,entory_loss:-0.0783471018075943
2024-03-24 14:02:22,511 ppo.py:150 update INFO | total_loss_c:-5.258243369002677,actor_loss:-5.179897238750792,entory_loss:-0.0783461332321167
2024-03-24 14:02:23,681 ppo.py:150 update INFO | total_loss_c:-5.344355340218839,actor_loss:-5.266010181522664,entory_loss:-0.0783451646566391
2024-03-24 14:02:24,876 ppo.py:150 update INFO | total_loss_c:-5.433069940954953,actor_loss:-5.354725775421172,entory_loss:-0.07834415882825851
2024-03-24 14:02:26,093 ppo.py:150 update INFO | total_loss_c:-5.52406188219791,actor_loss:-5.445718742609078,entory_loss:-0.07834314554929733
2024-03-24 14:02:27,328 ppo.py:150 update INFO | total_loss_c:-5.61661265983253,actor_loss:-5.538270599087768,entory_loss:-0.07834206521511078
2024-03-24 14:02:28,589 ppo.py:150 update INFO | total_loss_c:-5.710751811404528,actor_loss:-5.632410888363423,entory_loss:-0.07834092527627945
2024-03-24 14:02:29,941 ppo.py:150 update INFO | total_loss_c:-5.806084487250055,actor_loss:-5.727744775673354,entory_loss:-0.07833971828222275
2024-03-24 14:02:31,170 ppo.py:150 update INFO | total_loss_c:-5.902464325491375,actor_loss:-5.82412590584535,entory_loss:-0.07833842188119888
2024-03-24 14:02:33,350 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 72) 
2024-03-24 14:02:33,394 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 108) 
2024-03-24 14:02:33,441 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 144) 
2024-03-24 14:02:33,492 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 180) 
2024-03-24 14:02:33,545 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 216) 
2024-03-24 14:02:33,603 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 72) 
2024-03-24 14:02:33,648 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 108) 
2024-03-24 14:02:33,696 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 144) 
2024-03-24 14:02:33,747 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 180) 
2024-03-24 14:02:33,803 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 216) 
2024-03-24 14:02:33,863 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 72) 
2024-03-24 14:02:33,908 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 108) 
2024-03-24 14:02:33,953 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 144) 
2024-03-24 14:02:34,001 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 180) 
2024-03-24 14:02:34,054 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 216) 
2024-03-24 14:02:34,110 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 72) 
2024-03-24 14:02:34,154 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 108) 
2024-03-24 14:02:34,202 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 144) 
2024-03-24 14:02:34,251 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 180) 
2024-03-24 14:02:34,307 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 216) 
2024-03-24 14:02:34,361 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 72) 
2024-03-24 14:02:34,405 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 108) 
2024-03-24 14:02:34,453 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 144) 
2024-03-24 14:02:34,504 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 180) 
2024-03-24 14:02:34,557 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 216) 
2024-03-24 14:02:34,612 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 72) 
2024-03-24 14:02:34,657 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 108) 
2024-03-24 14:02:34,703 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 144) 
2024-03-24 14:02:34,754 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 180) 
2024-03-24 14:02:34,808 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 216) 
2024-03-24 14:02:34,865 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 72) 
2024-03-24 14:02:34,910 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 108) 
2024-03-24 14:02:34,955 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 144) 
2024-03-24 14:02:35,004 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 180) 
2024-03-24 14:02:35,056 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 216) 
2024-03-24 14:02:35,110 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 72) 
2024-03-24 14:02:35,154 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 108) 
2024-03-24 14:02:35,201 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 144) 
2024-03-24 14:02:35,251 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 180) 
2024-03-24 14:02:35,308 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 216) 
2024-03-24 14:02:35,363 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 72) 
2024-03-24 14:02:35,407 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 108) 
2024-03-24 14:02:35,454 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 144) 
2024-03-24 14:02:35,506 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 180) 
2024-03-24 14:02:35,560 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 216) 
2024-03-24 14:02:35,614 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 72) 
2024-03-24 14:02:35,658 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 108) 
2024-03-24 14:02:35,705 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 144) 
2024-03-24 14:02:35,756 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 180) 
2024-03-24 14:02:35,809 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 216) 
2024-03-24 14:02:35,865 AutoFE.py:153 fit_attention INFO | worker1 ,results:[0.5789, 0.4655, 0.612, 0.452, 0.6354],cv:[ 0.06666667 -0.1         0.          0.10344828 -0.06896552],
2024-03-24 14:02:35,865 AutoFE.py:153 fit_attention INFO | worker2 ,results:[0.6736, 0.4522, 0.528, 0.5586, 0.2345],cv:[ 0.         -0.13333333 -0.1        -0.06896552 -0.17241379],
2024-03-24 14:02:35,865 AutoFE.py:153 fit_attention INFO | worker3 ,results:[0.7549, 0.6255, 0.5113, 0.5589, 0.6076],cv:[ 0.03333333 -0.1         0.06666667  0.13793103 -0.10344828],
2024-03-24 14:02:35,865 AutoFE.py:153 fit_attention INFO | worker4 ,results:[0.3759, 0.4986, 0.7444, 0.4506, 0.7361],cv:[ 0.03333333 -0.03333333  0.03333333 -0.03448276  0.        ],
2024-03-24 14:02:35,865 AutoFE.py:153 fit_attention INFO | worker5 ,results:[0.7825, 0.5708, 0.6462, 0.4692, 0.6078],cv:[ 0.03333333 -0.1         0.03333333  0.17241379 -0.10344828],
2024-03-24 14:02:35,865 AutoFE.py:153 fit_attention INFO | worker6 ,results:[0.5936, 0.7097, 0.6161, 0.7232, 0.6214],cv:[ 0.03333333 -0.1         0.06666667  0.         -0.06896552],
2024-03-24 14:02:35,866 AutoFE.py:153 fit_attention INFO | worker7 ,results:[0.7428, 0.4855, 0.674, 0.528, 0.4572],cv:[ 0.03333333 -0.13333333  0.06666667  0.         -0.17241379],
2024-03-24 14:02:35,866 AutoFE.py:153 fit_attention INFO | worker8 ,results:[0.6202, 0.5922, 0.6172, 0.8094, 0.7832],cv:[ 0.03333333  0.          0.          0.06896552 -0.03448276],
2024-03-24 14:02:35,866 AutoFE.py:153 fit_attention INFO | worker9 ,results:[0.5106, 0.6618, 0.5416, 0.5322, 0.4322],cv:[ 0.13333333 -0.13333333 -0.06666667  0.03448276 -0.13793103],
2024-03-24 14:02:35,866 AutoFE.py:153 fit_attention INFO | worker10 ,results:[0.5577, 0.7166, 0.7094, 0.608, 0.6202],cv:[ 0.03333333 -0.06666667  0.03333333  0.03448276 -0.10344828],
2024-03-24 14:02:35,866 AutoFE.py:170 fit_attention INFO | epoch:18,baseline:[0.61907 0.57784 0.62002 0.56901 0.57356],score_b:0.8041379310344826,scores_b:[0.76666667 0.86666667 0.76666667 0.75862069 0.86206897]
2024-03-24 14:02:35,866 AutoFE.py:176 fit_attention INFO | top_1:score:0.871264367816092
2024-03-24 14:02:35,866 AutoFE.py:176 fit_attention INFO | top_2:score:0.8652873563218393
2024-03-24 14:02:35,866 AutoFE.py:176 fit_attention INFO | top_3:score:0.8650574712643678
2024-03-24 14:02:35,866 AutoFE.py:176 fit_attention INFO | top_4:score:0.8583908045977011
2024-03-24 14:02:35,866 AutoFE.py:176 fit_attention INFO | top_5:score:0.8514942528735633
2024-03-24 14:02:36,889 ppo.py:150 update INFO | total_loss_c:3.98690635966498,actor_loss:4.0652479972167646,entory_loss:-0.07834164053201675
2024-03-24 14:02:38,155 ppo.py:150 update INFO | total_loss_c:3.9781636124914677,actor_loss:4.056504193550924,entory_loss:-0.07834058254957199
2024-03-24 14:02:39,448 ppo.py:150 update INFO | total_loss_c:3.961922978940997,actor_loss:4.040262761298213,entory_loss:-0.07833977788686752
2024-03-24 14:02:40,708 ppo.py:150 update INFO | total_loss_c:3.9390564227845446,actor_loss:4.017395640387751,entory_loss:-0.07833921909332275
2024-03-24 14:02:41,967 ppo.py:150 update INFO | total_loss_c:3.9103372186341403,actor_loss:3.988676081589711,entory_loss:-0.0783388614654541
2024-03-24 14:02:43,235 ppo.py:150 update INFO | total_loss_c:3.8764505909332643,actor_loss:3.9547892795452486,entory_loss:-0.07833869755268097
2024-03-24 14:02:44,469 ppo.py:150 update INFO | total_loss_c:3.838004965059834,actor_loss:3.9163436328101926,entory_loss:-0.07833867520093918
2024-03-24 14:02:45,719 ppo.py:150 update INFO | total_loss_c:3.795541575516174,actor_loss:3.873880351299951,entory_loss:-0.07833877950906754
2024-03-24 14:02:46,968 ppo.py:150 update INFO | total_loss_c:3.749540040477201,actor_loss:3.827879020406886,entory_loss:-0.07833898812532425
2024-03-24 14:02:48,150 ppo.py:150 update INFO | total_loss_c:3.70042689768976,actor_loss:3.7787661614865664,entory_loss:-0.07833927124738693
2024-03-24 14:02:49,374 ppo.py:150 update INFO | total_loss_c:3.648581684639179,actor_loss:3.7269212844571706,entory_loss:-0.0783395990729332
2024-03-24 14:02:50,550 ppo.py:150 update INFO | total_loss_c:3.5943399093400856,actor_loss:3.6726798772167584,entory_loss:-0.07833997160196304
2024-03-24 14:02:51,704 ppo.py:150 update INFO | total_loss_c:3.538001271780704,actor_loss:3.61634162261722,entory_loss:-0.07834035158157349
2024-03-24 14:02:52,903 ppo.py:150 update INFO | total_loss_c:3.479830563347111,actor_loss:3.558171293418179,entory_loss:-0.07834073156118393
2024-03-24 14:02:54,078 ppo.py:150 update INFO | total_loss_c:3.4200619757067416,actor_loss:3.4984030656408525,entory_loss:-0.07834108918905258
2024-03-24 14:02:55,321 ppo.py:150 update INFO | total_loss_c:3.359256015163269,actor_loss:3.437597429197636,entory_loss:-0.07834141701459885
2024-03-24 14:02:56,519 ppo.py:150 update INFO | total_loss_c:3.2976561337741708,actor_loss:3.3759978100689745,entory_loss:-0.07834167778491974
2024-03-24 14:02:57,680 ppo.py:150 update INFO | total_loss_c:3.2350380894106374,actor_loss:3.3133799482446658,entory_loss:-0.07834186404943466
2024-03-24 14:02:58,846 ppo.py:150 update INFO | total_loss_c:3.171774404867808,actor_loss:3.2501163687550227,entory_loss:-0.07834196090698242
2024-03-24 14:03:00,030 ppo.py:150 update INFO | total_loss_c:3.107855446097571,actor_loss:3.1861974293562954,entory_loss:-0.07834198325872421
2024-03-24 14:03:02,064 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 72) 
2024-03-24 14:03:02,106 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 108) 
2024-03-24 14:03:02,153 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 144) 
2024-03-24 14:03:02,201 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 180) 
2024-03-24 14:03:02,254 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 216) 
2024-03-24 14:03:02,311 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 72) 
2024-03-24 14:03:02,355 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 108) 
2024-03-24 14:03:02,402 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 144) 
2024-03-24 14:03:02,451 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 180) 
2024-03-24 14:03:02,503 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 216) 
2024-03-24 14:03:02,558 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 72) 
2024-03-24 14:03:02,603 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 108) 
2024-03-24 14:03:02,650 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 144) 
2024-03-24 14:03:02,701 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 180) 
2024-03-24 14:03:02,755 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 216) 
2024-03-24 14:03:02,813 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 72) 
2024-03-24 14:03:02,857 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 108) 
2024-03-24 14:03:02,903 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 144) 
