V0,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65,V66,V67,V68,V69,V70,V71,V72,V73,V74,V75,V76,V77,V78,V79,V80,V81,V82,V83,V84,V85,V86,V87,V88,V89,V90,V91,V92,V93,V94,V95,V96,V97,V98,V99,label
45.2,111.6,53.8,25777.3,191.5,6.2,98.2,26.3,61.0,776.2,1142.8,284.0,85.3,64.9,121.9,70.5,118.0,9.1,69.9,115.2,89.4,294.3,95.6,4.8,38.6,3.3,8.0,22.1,39.4,32.5,35.0,266.1,1530.2,81.4,554.2,77.2,69.9,3.9,39.5,1023.5,81.4,38.8,2696.8,191.2,903.2,270.4,5227.4,188.4,311.8,63.4,184.7,207.3,768.4,2016.1,132.6,40.4,383.4,456.0,49.5,1.4,10.1,14.2,113.6,6346.4,85.8,62.6,617.0,17.3,460.7,382.8,270.9,302.8,1056.9,75.0,28.3,591.6,207.1,74.4,66.5,590.0,2652.2,207.4,149.0,90.8,202.8,46.2,46.0,10.9,502.6,22.6,142.8,89.5,141.2,2073.5,43.0,10.7,189.4,6.2,16.0,38.9,1
364.2,1413.1,471.5,29534.9,4013.0,929.1,905.5,2369.9,4687.1,989.7,788.1,1029.2,539.4,535.8,361.5,1166.3,880.7,153.8,1398.3,285.3,550.3,219.3,149.4,46.7,264.3,30.4,37.9,71.4,251.1,762.8,125.5,1650.6,1516.7,566.9,383.8,288.4,71.2,19.3,2.6,426.9,274.2,268.0,886.7,874.5,1629.3,5051.9,32457.9,2928.5,959.5,2046.5,3113.1,3760.4,736.1,1511.4,399.9,893.2,2358.9,2077.3,214.6,152.6,228.1,289.9,1454.1,34271.3,146.6,172.7,639.3,143.0,604.6,338.3,324.9,1131.8,3215.9,134.1,269.6,603.4,494.0,100.4,2272.3,1364.6,2543.0,249.3,520.6,482.9,628.8,482.6,1000.3,115.7,222.3,204.2,150.2,246.5,714.8,831.2,59.2,627.2,560.8,23.2,101.1,1599.5,1
137.5,1466.3,629.6,21480.8,847.1,665.5,473.8,1155.3,2582.2,935.3,625.5,1921.7,513.8,415.8,151.3,682.4,3559.4,153.6,1238.9,328.0,2343.5,112.7,162.9,105.4,513.6,54.9,18.7,38.8,267.9,601.1,51.7,1697.7,884.3,3441.1,780.6,124.0,27205.2,138.1,122.5,400.4,81.1,574.7,407.5,441.7,1390.7,5450.3,31594.5,214.3,1838.4,622.5,1051.8,1300.0,577.2,1201.6,308.4,1246.6,4851.8,1703.9,45.7,105.7,195.2,302.3,506.2,30177.3,255.6,529.0,546.2,608.1,675.8,1085.9,822.6,491.8,4759.8,164.7,815.8,301.4,639.8,94.0,438.2,1482.3,2264.3,217.9,526.8,230.3,380.2,590.0,129.0,412.9,316.2,365.1,97.9,143.6,1236.8,607.7,2287.9,463.0,234.7,47.4,165.0,1344.0,1
428.1,4686.5,51.2,41900.2,647.4,4668.3,2408.6,8391.8,6999.7,2190.7,379.1,783.1,278.3,1374.9,704.2,870.6,469.3,7240.3,13.3,7.9,646.0,1124.5,195.0,24.7,95.7,5.0,20.4,5.6,5355.1,345.7,49.4,2197.7,1338.1,373.5,346.5,12479.0,106.2,357.1,325.7,500.4,288.9,287.0,490.6,481.4,1788.9,15879.6,22784.3,8514.2,3648.0,905.7,1581.2,1829.7,815.5,1911.4,459.2,786.6,3368.4,3507.4,390.4,4.1,44.3,241.6,464.2,18281.7,880.5,1397.9,141.3,522.1,3549.9,311.4,147.4,1036.6,2245.3,89.1,492.1,578.9,371.6,140.0,573.4,1426.6,3136.6,709.8,1591.7,886.5,1488.3,395.0,221.6,246.4,781.2,444.4,7829.2,350.3,308.3,650.5,904.0,481.2,161.8,361.2,855.5,77.4,1
1239.2,60.4,1421.5,18360.6,3373.7,366.4,281.9,1232.4,16002.6,1624.0,491.0,2182.9,362.6,2510.5,177.6,604.2,2022.5,379.3,1089.6,2178.7,4490.3,483.8,696.5,120.6,919.7,483.1,16.8,99.2,1123.0,1036.9,121.7,2036.7,962.2,15933.4,798.8,872.1,11408.3,671.7,968.7,296.8,749.6,247.7,585.7,428.2,1841.4,546.6,17663.0,245.9,5032.2,384.5,771.7,1703.3,791.0,2969.6,1500.8,772.6,7158.7,2786.3,266.4,1217.6,1503.0,305.8,1449.9,16155.8,32.7,23.8,150.9,629.7,2074.4,2818.1,720.2,1227.8,3695.0,15.8,338.9,159.7,750.2,65.3,3075.6,1233.0,4034.2,635.7,1854.5,263.8,392.6,288.4,696.5,611.7,620.1,154.9,442.2,376.5,3193.3,935.9,690.9,1375.5,451.2,102.3,66.9,1465.3,1
197.6,1803.9,49.1,45311.0,1308.2,754.2,1978.5,2346.7,6501.3,556.5,909.1,2000.3,235.8,394.9,240.3,1852.9,1953.3,10.7,2093.2,12.0,736.1,251.3,38.6,7.0,89.3,109.9,11.5,94.6,163.4,791.6,2.0,2200.5,1103.1,608.9,489.5,202.7,55.8,55.0,93.6,268.3,64.6,456.3,1269.5,687.9,607.5,4911.8,23242.3,2676.9,3545.4,1454.1,1378.9,1736.7,847.4,1182.7,204.0,1085.1,2172.7,903.1,163.3,155.5,325.5,228.5,763.2,24266.4,205.6,218.8,1349.8,279.4,570.5,68.2,881.4,957.6,3708.4,232.9,596.2,456.2,200.9,53.3,706.5,2198.4,2983.3,249.1,626.9,319.3,239.1,278.9,415.9,55.6,520.2,192.3,90.5,254.6,177.1,1953.4,53.3,453.4,166.4,84.5,127.3,2500.4,1
267.9,236.9,823.9,30152.0,1554.8,198.5,265.3,668.4,5813.7,2721.1,408.4,2346.0,225.8,530.0,134.7,593.3,543.5,176.0,1616.3,313.9,2623.3,1240.9,307.6,14.1,122.4,185.5,12.9,17.0,227.9,1995.5,98.0,1814.5,1739.7,4578.0,1199.5,356.5,923.9,143.6,48.5,1313.0,164.3,76.9,439.2,1177.3,2774.0,942.4,33502.4,178.8,1621.7,540.9,735.8,1421.5,526.1,1296.7,1046.8,2104.4,6787.7,2244.5,46.1,155.3,211.6,433.7,1135.4,34333.6,84.5,134.0,1328.9,378.6,3523.4,868.2,345.4,983.9,5123.4,233.9,515.0,1412.0,931.7,170.6,1347.4,698.5,5981.1,1220.5,1346.5,216.5,622.0,412.6,389.1,1487.8,1515.1,79.9,171.9,230.9,1524.2,420.1,3909.8,1447.7,510.6,23.8,54.1,1613.7,1
337.0,1015.0,49.2,59650.8,3189.4,132.7,450.0,507.4,6099.5,1593.1,685.9,812.4,104.9,1068.8,532.8,250.6,3473.2,116.9,491.6,21.8,342.9,63.6,14.3,7.1,26.8,107.2,43.8,8.9,337.7,538.3,110.5,539.6,1570.8,179.4,432.9,254.0,117.0,23.3,15.6,279.5,114.8,497.2,530.4,748.0,1204.5,4348.1,22421.1,41.7,821.3,3362.0,4406.6,4738.2,544.3,537.2,212.0,688.1,1493.2,695.6,62.3,65.1,129.3,338.6,653.0,22837.1,365.6,444.9,1155.2,289.6,396.9,27.2,231.9,563.0,2617.4,228.3,736.4,449.7,330.9,82.7,456.1,913.9,2128.6,417.4,640.2,452.7,402.3,609.0,159.8,100.9,447.2,187.0,107.9,285.9,287.4,732.3,131.6,518.9,550.9,64.1,35.0,800.1,0
275.4,2671.8,295.3,31130.0,4449.7,1165.3,699.8,2058.5,18318.1,1037.5,574.8,1784.6,564.4,416.6,446.4,760.0,2089.4,41.1,13908.2,24.1,2066.2,321.9,380.3,83.0,239.0,106.2,36.8,87.6,349.1,441.1,325.9,1524.6,1039.2,979.2,169.1,234.4,145.7,7.0,8.1,151.5,331.3,166.4,1746.8,1720.2,1341.3,12868.6,52290.2,76.2,2656.5,2002.4,3490.6,5627.9,1034.6,3352.1,467.3,2107.8,6290.9,1775.5,237.1,2205.1,1963.5,1681.0,2855.2,54841.2,300.0,663.9,819.0,545.1,385.6,1360.0,1039.5,1069.3,8223.3,316.3,884.4,572.1,488.7,98.7,1884.7,1713.5,3180.8,437.2,1744.6,843.6,521.7,1151.4,856.7,133.4,698.1,877.7,236.3,908.5,751.2,3676.9,114.8,1915.3,615.7,192.2,150.9,13191.7,0
657.0,5028.3,34.9,20730.8,4879.7,1125.1,854.0,3955.9,18850.9,1329.0,821.7,1576.3,335.2,1654.7,753.3,680.0,1371.4,4230.5,3424.5,129.6,1110.4,306.6,255.9,163.2,227.2,444.4,231.9,245.4,896.3,1098.0,469.4,867.3,1673.5,218.6,1096.9,698.8,112.5,1011.4,903.4,184.6,407.3,499.1,903.6,1726.4,1829.7,17239.1,47565.5,4564.9,1883.4,1467.3,2634.1,3116.8,606.8,1132.2,610.5,1443.2,6254.7,2262.4,241.6,347.0,419.7,1417.2,1812.0,48454.8,395.4,967.9,587.0,1018.5,1026.5,92.7,1379.0,4185.3,4388.4,3441.5,11308.6,527.6,459.1,250.5,2310.9,1228.5,1852.5,338.3,1811.7,783.1,738.4,767.1,792.6,80.8,344.1,719.6,316.1,650.7,250.3,1229.4,499.1,1730.9,683.7,133.5,453.4,3399.7,0
814.6,6237.4,303.6,11106.7,7732.6,2226.0,1821.7,7654.3,30804.9,2455.2,708.4,4740.3,695.7,3517.2,981.6,1643.1,2453.5,40608.7,16266.4,26.2,3312.8,2935.7,727.8,301.5,196.4,533.2,3669.6,593.5,3371.5,1194.5,4294.5,3948.2,996.2,558.0,761.6,3284.2,92.5,11604.0,12993.8,317.2,494.5,1653.4,1701.4,2400.4,2542.4,22420.8,43023.1,373.1,4811.9,3984.5,4816.3,10033.6,1207.7,2466.6,1766.3,3593.1,8808.8,3443.9,973.1,1637.1,2199.1,1092.1,2834.6,40481.4,942.7,1768.8,877.9,3009.1,2135.4,212.8,1469.5,4495.1,10228.6,6439.5,16580.3,1527.3,1395.4,399.4,8819.4,1500.5,3414.4,1366.5,3823.2,1045.8,1167.6,1219.0,3857.1,260.0,934.0,1948.7,3971.9,1103.8,256.2,2792.1,53.8,2249.7,1037.2,1427.9,1746.5,14123.6,0
404.4,2136.4,159.2,21520.7,5170.3,1057.6,881.9,3829.6,18290.5,6644.2,595.7,2026.4,382.5,2044.8,697.9,1626.6,1250.0,38145.8,5388.4,97.4,1744.8,4160.4,348.2,769.6,137.2,227.8,5000.5,1089.7,4565.1,972.4,6928.3,1999.1,1312.7,374.7,1560.1,2707.3,90.8,11808.4,7653.7,410.0,315.8,5007.2,1006.3,1613.7,3231.5,8177.3,52880.2,6590.6,6680.3,2589.2,2453.3,4744.7,914.1,1948.0,1300.4,2095.4,8464.8,3431.6,1284.4,448.2,857.3,194.1,2299.1,55241.7,449.2,941.3,748.5,1005.1,2733.5,225.6,978.1,3906.9,6555.3,2210.5,7345.9,1320.8,693.5,204.0,5214.8,1023.7,6615.6,1329.8,1711.3,622.6,1529.9,973.5,3392.5,409.8,573.2,604.2,3184.1,933.5,296.6,2138.4,129.6,1666.9,1004.0,1566.6,563.3,6583.8,0
570.3,2525.8,102.3,27023.7,3273.5,1895.1,1108.2,7201.3,18662.0,1505.5,760.7,795.6,359.7,1464.9,365.1,693.1,745.1,145.5,4035.3,97.4,1165.1,866.4,727.2,84.0,338.8,167.1,18.8,1315.4,419.6,734.4,288.9,1433.6,983.5,853.8,713.3,544.6,16.7,9.7,163.6,550.7,421.8,733.4,879.3,659.2,2534.5,13239.6,49656.7,48783.7,2256.4,707.1,1013.9,1355.6,721.1,1056.6,480.3,522.1,3337.8,2473.8,260.5,796.2,797.6,583.4,553.9,41625.2,624.5,1022.1,676.1,1120.0,1461.3,262.0,665.4,1969.3,2628.6,542.5,1963.2,1720.9,598.7,263.1,748.8,3889.4,1866.8,561.7,942.7,455.8,1111.8,541.6,198.5,411.5,320.7,757.5,247.9,496.2,332.5,1203.9,36.3,682.5,484.1,26.1,284.1,4260.2,0
291.2,3741.8,267.6,22952.8,3583.6,1079.0,915.4,1853.8,18464.0,1011.8,416.0,1242.9,498.2,394.6,638.6,497.8,1172.0,39.3,5169.3,45.4,1237.8,304.4,317.7,177.7,242.3,193.1,24.5,901.0,1230.6,1093.3,21.1,1275.1,905.7,602.7,538.8,431.7,188.4,10.0,140.5,227.6,330.8,154.4,1656.9,1521.0,1764.7,11547.5,50951.4,687.9,1879.2,1230.7,2171.8,2337.3,1362.2,2174.4,543.3,1856.6,8851.8,2083.2,310.7,245.2,292.6,664.2,1913.9,51651.4,393.7,474.4,304.2,663.9,734.6,138.1,1123.7,2325.1,5206.1,393.2,867.8,740.1,265.4,169.6,1717.7,1060.4,5241.0,1229.4,1693.0,748.1,1052.0,1198.0,865.0,418.1,587.2,759.2,477.3,521.1,251.9,2223.1,87.6,2002.0,607.1,34.7,522.8,5383.7,0
175.5,158.4,338.7,30537.2,540.0,468.0,392.6,554.5,1429.8,444.5,301.1,394.4,107.8,211.2,141.0,349.7,231.6,15.3,73.7,858.1,108.9,42.0,134.0,58.5,223.3,29.1,22.0,12.4,118.1,638.8,119.2,491.8,2289.7,1982.7,207.6,287.2,4541.4,71.8,53.4,1446.4,144.0,89.8,272.5,816.9,1444.6,198.4,4864.0,162.4,391.6,96.9,94.4,386.8,267.1,381.0,181.3,775.2,1432.1,315.5,56.1,3.0,62.5,171.0,105.0,5176.5,112.0,211.8,1388.7,206.5,477.8,1012.1,189.3,328.8,855.0,6.6,6.1,220.9,283.4,17.8,225.3,1356.5,1998.6,191.4,147.2,175.2,2836.9,423.7,10.0,265.6,4016.7,199.5,114.0,139.8,432.9,238.5,4927.5,427.1,59.3,24.3,24.3,34.1,1
356.5,1282.2,496.6,22399.9,5876.6,494.0,427.0,1537.1,16519.2,2029.3,300.7,2382.5,1001.5,890.0,679.0,1540.1,921.1,581.0,2313.9,903.8,1311.7,902.7,302.4,156.5,686.2,286.7,23.5,67.0,241.9,1463.4,98.0,1873.1,2005.2,8004.3,1250.6,310.5,6869.7,165.6,180.5,1168.3,357.5,106.0,1180.1,840.2,3090.4,6669.4,48897.7,214.6,3575.5,1858.5,3080.7,3969.7,1219.4,2010.2,1184.4,1975.8,13204.9,3439.6,509.2,566.5,728.9,288.0,2598.3,48296.7,74.8,89.1,673.5,523.4,2431.1,1774.2,357.1,2937.2,5211.3,19.4,67.9,1404.6,708.7,142.3,4389.0,819.8,4412.3,1009.3,516.6,943.1,693.6,832.4,2718.8,476.6,732.0,202.3,185.8,791.9,970.1,1873.7,343.9,1926.9,934.8,6.3,113.8,2640.1,1
194.7,118.5,682.7,27723.5,2176.5,111.6,59.2,607.0,4796.0,1323.5,492.1,1549.1,220.6,333.0,145.9,160.5,900.4,72.9,214.7,415.9,896.4,286.4,159.6,4.1,23.6,8.9,30.7,136.2,127.0,758.2,73.7,1957.7,1138.9,5897.9,464.3,34.2,4703.4,69.3,60.7,288.0,176.0,107.2,710.5,214.2,861.5,532.9,20043.8,192.9,6109.6,753.9,1035.6,1033.3,563.7,1431.8,502.6,998.5,3395.2,1975.5,211.6,63.1,93.6,219.5,220.1,15923.1,32.9,45.4,909.1,76.2,491.6,2556.3,470.6,266.3,2697.0,13.5,256.3,206.5,233.0,9.6,653.2,1604.9,5485.9,231.9,385.8,322.7,162.3,93.5,275.8,311.1,2345.3,133.7,116.2,144.9,774.4,1115.7,197.6,574.6,498.8,7.2,12.7,122.2,1
747.1,3267.9,11.9,23501.2,4859.4,1264.8,1251.0,4495.3,18545.1,1783.5,379.5,1474.1,219.8,1957.4,492.7,1639.3,612.4,422.0,5782.2,27.4,866.8,476.5,705.6,124.5,175.1,372.0,62.1,1698.5,321.5,1058.1,178.4,1470.7,1487.3,359.6,764.4,180.1,58.1,266.9,137.8,997.6,533.6,596.2,706.9,1069.1,2456.4,12475.2,39051.9,5127.5,2102.4,2698.3,2981.6,4065.9,1243.2,1483.6,749.7,904.7,3980.3,2606.4,517.6,581.1,951.3,935.0,555.7,32277.8,450.8,759.7,476.2,790.6,817.3,144.4,375.6,1622.0,4541.9,2654.2,7403.4,1247.7,520.6,293.6,1508.6,813.9,2925.1,456.1,1228.2,675.5,942.0,755.5,664.6,130.6,358.1,509.3,143.9,482.8,247.5,1178.4,210.5,820.6,1032.1,86.2,254.8,5852.2,1
622.0,2955.9,139.5,32140.1,6809.7,1460.6,1239.6,5301.9,19505.5,1862.9,853.2,3333.5,530.8,13930.8,759.3,1763.3,1817.7,17.8,5865.3,16.2,1973.7,548.5,272.7,349.3,196.9,188.8,77.1,1999.8,310.2,1262.2,108.8,1928.7,1476.9,540.9,820.0,186.2,147.5,13.3,66.0,233.4,457.2,176.1,782.7,1319.0,1402.0,11482.4,44504.9,459.7,2066.2,2693.1,3682.4,4463.4,868.2,1096.2,906.0,2210.1,7909.5,2016.6,442.3,269.8,357.9,688.2,3661.3,42838.7,550.9,1115.5,693.2,842.4,2063.8,147.0,963.3,2205.8,10734.7,467.2,1654.0,381.7,469.2,293.0,2979.2,1171.2,14871.0,983.5,1356.5,1042.8,569.8,992.6,1341.1,293.7,1989.9,559.2,144.2,882.8,255.9,1407.6,27.8,1116.6,596.9,129.4,565.5,6769.0,1
142.1,182.7,1063.3,19492.8,1361.5,184.5,172.7,518.4,1133.8,1110.9,458.2,748.5,211.9,272.5,344.8,369.4,277.2,31.4,154.7,1635.6,325.7,210.5,191.4,113.5,1046.0,77.7,22.0,6.6,125.6,874.7,171.9,574.1,656.0,5475.9,464.0,218.3,5804.9,128.7,35.9,1807.5,203.1,64.6,671.8,165.6,1341.4,181.9,6844.1,114.9,927.2,117.3,89.9,272.6,617.2,881.1,351.5,675.1,2223.5,1558.0,62.0,33.1,94.8,161.0,159.3,6139.9,50.8,100.6,2097.8,229.4,667.3,4041.6,628.1,966.0,947.8,14.1,9.0,492.6,302.4,79.3,226.4,2657.9,1717.9,204.0,87.3,375.6,122.0,319.0,106.8,471.9,323.8,185.2,240.6,83.5,1972.3,671.3,4065.7,502.8,247.7,12.8,21.5,216.6,1
217.3,124.3,249.2,22392.8,2807.9,604.8,504.8,1214.5,3360.4,1553.0,408.5,797.2,488.8,706.5,240.3,164.6,1770.3,129.4,155.5,1306.4,162.5,68.1,191.8,116.5,199.6,156.0,14.9,16.9,256.7,351.9,76.1,763.2,579.5,2952.0,1320.8,81.7,6825.5,139.0,114.5,116.8,158.0,550.1,315.8,1635.2,1167.8,165.1,6162.4,192.2,777.1,74.8,398.6,501.5,663.5,916.0,246.3,815.2,3553.7,632.7,27.7,69.0,14.4,249.4,111.1,5627.6,133.1,22.1,796.4,143.0,1224.9,2298.9,197.5,803.1,1098.0,11.1,157.9,104.9,280.8,22.2,210.5,1821.3,1939.0,206.0,236.6,403.1,1049.9,322.5,20.2,261.4,169.4,24.3,53.2,156.4,832.1,161.6,1736.1,183.3,706.8,124.0,42.0,293.4,1
392.7,287.5,465.8,29149.3,2497.0,250.8,287.8,455.4,6573.4,1038.4,378.8,711.7,389.9,652.6,96.7,627.5,961.3,303.4,121.8,1272.6,414.0,1090.8,140.1,142.3,171.8,233.0,22.9,24.3,348.9,789.2,6.4,1287.6,1450.1,7885.0,647.9,331.0,20109.7,362.2,338.2,590.2,198.0,346.5,747.5,412.3,1920.3,1064.7,14890.4,513.0,2194.5,219.7,475.0,999.5,740.0,2172.3,940.2,894.6,3976.5,1845.3,204.4,49.8,164.5,256.1,330.1,13545.8,158.8,217.4,912.4,823.6,1200.5,3832.4,443.9,917.6,1065.2,30.1,386.0,734.2,431.3,262.5,1268.4,948.5,3232.1,596.6,871.4,123.8,481.2,413.3,533.7,257.2,1772.2,186.1,220.6,250.0,1609.9,987.4,343.2,693.5,489.6,34.8,28.7,124.4,1
356.6,682.3,615.2,19858.1,3515.5,956.3,656.3,1885.6,9486.6,675.5,675.6,1375.1,391.7,495.7,266.6,725.3,1197.8,460.8,1959.0,554.8,1605.8,263.4,206.5,132.5,278.0,461.2,24.8,377.5,404.5,2077.1,130.1,2880.7,749.9,13890.6,598.3,626.7,681.1,354.1,276.4,116.9,219.7,194.0,797.9,1219.5,1562.2,2847.5,37875.4,748.4,5147.4,1031.3,1261.4,1423.1,929.6,2093.0,746.2,1355.6,7934.4,2701.4,33.1,86.8,187.4,245.8,1111.9,38254.8,96.3,354.6,415.3,527.3,1181.8,1145.0,335.9,1067.2,5223.6,275.5,566.3,238.5,441.2,147.7,1596.2,1224.7,2830.4,173.8,888.6,303.9,624.5,364.0,581.0,374.9,447.8,326.4,403.8,409.7,1619.9,1323.4,150.6,1484.7,1184.8,16.2,52.9,2410.6,1
227.4,68.7,179.0,23012.8,2866.9,825.8,611.7,1396.1,5179.9,1350.6,622.9,647.0,7.3,241.1,103.3,793.1,737.1,55.5,235.7,660.6,200.3,377.1,57.9,46.1,127.2,155.1,18.4,70.4,116.1,1346.2,73.9,1550.8,969.9,7168.0,501.4,207.7,1421.6,224.8,127.2,217.6,230.3,1875.2,3613.4,368.5,1406.9,205.0,10337.3,757.5,6887.5,5526.4,7158.1,8760.4,818.2,1478.4,332.0,335.5,2902.8,2575.2,161.3,24.1,89.4,105.4,312.7,8658.7,68.9,51.7,1453.8,185.2,651.3,976.9,181.7,421.0,1456.7,8.0,6.1,1065.3,259.7,138.6,886.2,1399.8,3362.5,463.5,786.4,94.2,564.9,152.1,466.1,213.7,735.5,97.9,118.6,163.3,1098.2,4884.1,276.1,448.8,1109.3,24.7,46.1,364.3,1
664.4,318.6,895.3,27846.4,2406.5,478.9,560.0,1156.3,5467.6,2138.2,616.3,1515.8,283.8,511.7,334.7,634.1,1315.4,133.5,1659.4,507.0,895.9,359.4,214.7,24.6,114.0,47.8,23.3,143.3,1082.3,1609.1,38.1,2045.1,1315.5,1789.8,448.2,667.2,120.4,127.8,64.0,841.6,521.3,146.0,1483.5,1002.4,3959.2,1208.4,51744.3,1407.8,1636.4,1537.5,1787.5,2336.7,1194.1,2543.2,588.3,641.8,5008.4,3366.2,187.4,5.6,109.7,242.8,1197.6,52110.4,54.7,252.5,308.7,128.7,1046.8,982.1,375.2,700.8,4677.8,17.5,193.9,3220.6,552.5,16.1,1411.3,2240.8,3222.0,341.4,1060.9,289.5,1048.1,443.7,509.6,186.2,363.3,35.1,528.8,138.5,922.7,1765.4,200.7,888.4,495.4,57.3,16.2,2053.8,1
529.3,655.5,290.5,52549.1,2055.2,805.6,658.1,1675.2,8368.9,1418.7,538.6,821.7,150.1,880.1,292.0,533.0,2023.5,3157.8,836.0,14.0,353.7,375.2,438.5,250.8,123.6,411.8,795.4,326.8,835.8,33.9,823.4,695.9,367.2,156.1,604.2,427.4,155.1,1020.1,1489.2,350.2,436.3,659.7,828.8,574.0,1016.8,2493.8,4042.9,508.2,1033.8,374.4,484.5,1532.2,175.2,1265.3,511.2,677.6,2129.1,536.8,399.4,81.6,41.1,104.2,463.4,3141.8,111.9,199.3,1192.9,608.0,664.4,43.1,616.5,767.6,2487.5,981.2,2428.4,383.0,631.0,148.7,920.0,1315.6,3218.6,704.4,414.1,183.8,394.8,145.1,360.2,142.7,692.3,376.9,664.3,207.2,487.0,1164.6,88.9,840.0,546.8,370.4,94.7,842.9,1
861.0,95.6,212.9,21186.2,2180.6,476.0,394.6,1141.1,1637.0,692.1,1083.7,371.7,1544.0,289.3,314.4,624.6,2825.6,33.7,1814.6,15.8,254.3,81.2,48.7,50.0,206.1,97.1,12.9,3.2,66.2,862.9,96.8,515.8,666.1,3669.2,141.8,127.1,81.4,11.6,38.7,154.3,422.2,235.1,1242.4,170.8,444.4,327.9,12740.2,60.9,1551.5,409.5,431.8,841.6,1009.5,1540.0,472.9,394.7,1243.5,1823.2,9.9,53.5,65.7,203.4,260.9,12878.1,57.4,118.7,534.1,64.3,1476.9,529.1,472.2,469.4,1137.2,253.1,288.4,187.8,254.0,60.9,262.8,1074.6,3595.2,79.6,466.8,184.8,1291.4,193.0,117.6,168.7,113.5,149.5,95.7,126.0,972.0,1570.8,771.3,241.5,538.4,98.5,94.9,1987.8,1
589.3,4176.1,76.0,38608.9,3155.6,1299.9,985.6,3737.6,14099.9,838.0,740.4,4281.3,462.6,682.6,526.4,499.6,482.6,76.8,1886.2,13.8,948.1,321.3,222.7,140.3,84.4,90.9,9.0,922.2,386.6,824.5,73.6,1198.8,1253.0,216.7,190.2,288.0,33.2,34.6,4.4,274.8,308.7,101.2,891.3,1039.6,793.1,9717.3,27425.3,3058.5,978.1,1442.1,1409.1,2245.4,462.2,525.3,245.7,2219.9,4580.4,1271.6,313.3,108.5,93.9,245.6,1410.9,24785.9,56.2,74.2,723.3,283.5,612.3,198.4,374.8,896.6,5157.2,249.0,594.1,359.3,392.3,79.4,1593.2,1796.2,4452.5,521.2,493.0,780.8,372.7,554.8,653.8,69.7,1385.6,198.3,197.3,335.9,169.2,928.0,155.6,372.2,813.1,86.6,26.2,2151.8,1
210.6,123.5,149.6,38622.1,467.0,173.0,265.8,401.2,693.2,894.5,483.8,59.1,122.5,599.7,85.3,226.2,882.4,113.3,103.0,22.9,20.4,11.0,73.9,104.2,201.4,14.2,76.0,58.5,251.4,296.2,228.7,671.3,1069.2,1001.6,614.4,280.3,189.5,126.5,93.8,267.6,332.0,438.5,441.2,299.4,492.8,214.4,2409.1,335.5,1535.5,364.0,344.2,876.9,585.0,845.6,303.9,45.2,954.4,1345.4,33.1,84.2,216.6,189.9,147.1,2140.1,82.6,214.1,871.7,148.1,755.1,488.8,718.5,189.3,440.6,8.9,160.6,203.6,575.3,179.0,222.9,2075.7,3998.0,339.6,198.8,116.1,100.1,132.1,95.8,118.8,101.4,230.3,214.6,205.4,688.1,247.8,21.3,208.2,380.7,207.6,11.5,69.9,1
149.9,567.2,930.3,21973.6,1500.6,448.3,282.7,707.4,3999.6,1213.2,544.0,4406.6,177.4,498.9,269.7,869.4,1017.1,99.4,2059.4,1188.8,1245.3,1019.1,242.7,15.4,259.6,70.3,15.8,31.5,269.7,2254.7,50.7,2973.9,950.5,12449.7,1309.8,143.1,539.2,152.5,127.5,1043.9,135.3,155.5,537.8,720.8,4192.8,1454.5,24518.6,161.7,5948.8,984.1,1050.8,1662.9,1813.5,2034.7,990.7,2309.8,8772.4,2473.7,138.8,3.9,62.1,88.3,3649.0,25308.6,45.1,133.9,513.2,326.3,3361.5,1512.7,114.7,1870.9,5717.7,8.1,98.1,1437.6,604.7,13.8,1562.8,810.9,7778.1,107.8,863.5,230.4,515.2,482.4,396.7,2462.9,4428.0,204.6,160.8,143.3,2858.4,893.6,1495.4,1285.5,843.4,13.3,139.6,2350.9,1
263.1,370.2,565.9,16594.8,4606.3,629.1,334.4,591.1,8661.8,964.4,322.2,1306.3,150.9,540.6,335.5,2545.4,1071.2,246.0,291.0,949.4,1006.2,1930.9,315.4,188.4,1081.3,308.9,35.3,13.4,492.6,2347.3,55.2,1676.8,1456.8,15581.4,770.9,519.1,9156.4,412.9,324.5,1489.0,36.8,90.2,1114.2,809.0,3936.7,925.5,18025.2,485.5,1714.3,218.7,565.9,1005.8,1029.9,1921.2,1691.4,1661.7,15621.6,1810.1,275.3,272.9,271.8,161.2,354.8,14652.8,179.4,169.8,3108.7,468.9,2001.8,3911.8,325.4,1572.0,2263.4,13.0,75.0,1613.5,602.5,100.2,2947.5,1575.4,2649.6,954.5,1208.0,159.7,817.2,147.4,744.9,4090.4,3521.2,201.9,227.2,461.8,4591.1,1627.4,829.3,1940.4,537.8,35.9,78.1,452.6,1
