Feature 1,Feature 2,Feature 3,Feature 4,Feature 5,Feature 6,Feature 7,Feature 8,Feature 9,Feature 10,Feature 11,Feature 12,Feature 13,Feature 14,Feature 15,Feature 16,Feature 17,Feature 18,Feature 19,Feature 20,Feature 21,Feature 22,Feature 23,Feature 24,Feature 25,Feature 26,Feature 27,Feature 28,Feature 29,Feature 30,Feature 31,Feature 32,Feature 33,Feature 34,Feature 35,Feature 36,Feature 37,Feature 38,Feature 39,Feature 40,Feature 41,Feature 42,Feature 43,Feature 44,Feature 45,Feature 46,Feature 47,Feature 48,Feature 49,Feature 50,Outcome
3.04464,0.301461,15.5169,0.252317,0.0343811,0.395724,1.27865,0.915532,3.30268,0.196768,4.31158,217.304,0.97894,0.431259,3.81,3055.62,1.90904,17.5882,0.278978,0.802041,-0.319843,0.331041,316.128,3.43393,0.476381,-0.176012,79.7579,1.1977,0.175153,-0.0193518,6.00601,1.12065,0.836782,324.356,0.116919,0.275007,1.18728,-3.52318,1.61726,0.0815888,155.391,-7.89455,-0.292439,5.79038,0.00294695,0.17072,-0.214806,0.784767,0.0813436,0.240561,1
3.17632,0.616129,13.4119,0.241217,0.010989,0.472959,1.22284,0.853574,3.21921,0.219779,4.25183,287.584,0.731986,0.207542,2.44512,1457.29,0.912849,8.77894,0.272283,0.916119,0.481133,0.302808,147.988,4.52572,0.495837,-0.23992,16.348,1.39068,0.134204,0.0449481,6.15594,1.44238,0.255435,262.643,0.126521,0.378665,1.01286,-4.85523,1.22407,0.0854636,147.243,-9.98714,0.453082,6.04761,0.0,0.126264,0.166106,1.03219,0.00334729,0.252486,1
3.59908,0.281711,58.3593,0.240361,0.0201149,0.231496,1.33215,0.929483,3.10626,0.181031,4.18289,21.9998,0.79684,0.231674,4.44304,2696.93,1.59889,56.6333,0.214559,0.826904,0.327685,0.326628,389.899,3.16577,0.487586,0.147921,0.0,1.38656,0.133746,0.433526,6.27209,1.29303,0.722606,448.429,0.108427,0.273474,1.10668,-3.27504,1.38001,0.105227,167.553,19.9549,0.368368,2.61166,0.0,0.206705,-0.260873,1.5159,0.259408,0.239017,1
4.55233,0.960305,114.375,0.260918,0.00398936,0.0,0.785442,0.784696,3.37499,0.169225,4.41397,294.555,0.329749,0.172057,1.65406,828.686,0.424911,3.5134,0.256649,1.19019,0.432141,0.301862,82.5474,4.31419,0.458076,0.285679,12.2587,1.60068,0.128572,0.0996765,7.41549,1.56392,0.576573,223.782,0.0589067,0.345505,0.214358,-3.29969,1.42567,0.108334,173.568,4.3176,0.534258,4.92309,0.0,0.138019,0.233811,3.26152,2.47091,0.286574,1
2.79656,1.36863,192.654,0.256709,0.0,0.0895313,1.63961,0.856606,3.60261,0.288162,4.27705,28.2026,0.557943,0.120107,2.14928,730.754,0.474533,10.5371,0.350384,1.19474,0.838668,0.31202,46.8829,5.3123,0.489768,1.36488,99.8705,0.986751,0.18263,-0.97249,4.00943,1.16679,0.832954,443.836,0.124612,0.361505,2.9225,-3.38094,0.870509,0.0556701,74.2589,-20.6946,1.92639,6.4405,0.0,0.094087,0.276668,0.830158,0.142879,0.238983,1
4.66924,1.03421,26.0823,0.200998,0.010142,0.20568,0.679593,0.910079,3.35494,0.187305,4.2112,84.4615,0.572732,0.473838,2.75055,1053.46,0.559083,32.5039,0.251521,0.639332,-1.01952,0.320487,96.6962,2.66845,0.451571,-0.568429,237.627,1.19166,0.156048,-0.489134,4.62446,0.969684,2.01567,477.319,0.111003,0.273097,1.55948,-1.66346,1.47388,0.0977861,116.491,-16.5213,-0.228803,6.7927,0.0,0.173541,-0.242026,1.14392,3.26717,0.17291,1
4.15657,0.421519,70.4088,0.22533,0.0324826,0.214861,1.23325,0.931689,3.28241,0.160248,4.44321,54.4635,0.785796,0.15142,2.80365,1359.77,1.00787,51.0632,0.264501,0.944948,1.98086,0.293503,226.914,3.07862,0.460694,0.264318,0.0,1.26674,0.0948885,0.102387,3.82709,1.84046,0.878995,499.756,0.091055,0.162879,1.12403,-3.17385,1.43314,0.0628985,163.482,111.531,-0.190513,1.99506,0.00232019,0.112783,-0.750865,0.987691,0.425348,0.261429,1
4.53042,0.847763,0.638042,0.228762,0.00645161,0.280808,1.36225,0.843358,3.36848,0.178103,4.31633,3.36163,0.378142,0.193413,3.22098,1072.59,0.481078,12.2151,0.272581,0.61738,-0.314626,0.298387,169.022,3.06805,0.447457,0.212413,154.726,1.59803,0.111986,0.563157,5.41062,1.5428,2.04401,494.57,0.0832374,0.305119,0.279575,-1.50904,1.1492,0.1328,128.64,10.8557,1.64788,2.14573,0.0,0.216532,-0.0571671,2.5694,2.14868,0.288056,1
4.58502,0.689407,141.757,0.271455,0.0458015,0.103908,1.59968,0.864323,3.90374,0.171071,4.63562,207.858,0.366089,0.732707,3.51134,2029.55,0.624354,87.9105,0.319084,0.137296,-3.07838,0.335878,84.7088,2.87218,0.359235,-2.49913,108.409,1.84966,0.264807,-0.550496,9.51028,0.349223,2.34313,369.098,0.0680133,0.156575,-0.285385,-1.49113,1.39498,0.0656626,161.068,-93.3758,-0.536859,14.4989,0.0458015,0.259496,-0.676412,2.40956,2.20068,0.194158,1
3.62309,0.631612,9.65941,0.242225,0.0013369,0.468838,1.05924,0.926765,3.02931,0.198911,3.98598,108.014,0.977201,0.0634377,2.88031,1532.33,0.841075,9.71764,0.220588,0.949383,0.42324,0.391711,178.471,3.60977,0.481365,0.383356,166.155,1.50126,0.159159,0.0226854,6.97472,1.22802,0.655059,429.905,0.129042,0.334456,-0.425954,-3.30967,1.2534,0.0946469,140.234,-17.5755,0.725297,3.715,0.0,0.186315,0.268449,1.37468,0.376872,0.197945,1
3.27537,0.436117,35.9853,0.236826,0.01812,0.43294,1.23599,0.903545,3.3292,0.20544,4.25433,188.133,0.984826,0.193964,2.81465,1871.74,1.36059,5.9616,0.300113,1.07617,1.19649,0.280861,192.955,4.61533,0.49028,0.109742,36.0668,1.15312,0.146526,-0.0290926,4.55572,1.45211,0.643318,337.046,0.101393,0.266469,1.73543,-4.0574,1.3158,0.0683604,150.826,18.4378,-0.0875289,4.2726,0.0011325,0.118467,-0.136394,0.773329,-0.051266,0.290215,1
3.10144,0.263749,118.906,0.238073,0.022335,0.245583,1.48407,0.934766,3.26341,0.185092,4.19679,100.368,0.950207,0.272741,4.03188,3052.13,1.88407,106.109,0.300508,0.846262,0.741827,0.344162,436.027,3.5596,0.461543,0.286881,171.255,1.25142,0.148337,-0.0985811,5.38486,1.24675,0.837517,438.712,0.124669,0.268358,1.68555,-3.21692,1.39313,0.0873972,153.085,18.4416,-0.353905,3.37968,0.0,0.151437,-0.275731,0.853453,-0.117097,0.227509,1
3.52155,0.932437,13.2836,0.240064,0.00788955,0.261603,1.50792,0.91946,3.39917,0.179612,4.27893,53.0402,0.864141,0.248395,2.49695,1031.24,0.688784,74.4816,0.289941,0.697852,0.624317,0.331361,85.3793,4.05196,0.468347,0.683261,62.9582,1.2367,0.178035,-0.825349,3.45223,1.2155,1.74619,491.094,0.122431,0.226549,1.64171,-1.55053,1.25141,0.0711905,108.054,-12.4101,0.625659,5.32523,0.0,0.123124,-0.173426,0.650351,-0.0113037,0.240916,1
4.14205,0.422628,108.026,0.258358,0.0116402,0.129377,0.860306,0.789642,3.25096,0.1605,4.2611,102.292,0.35276,0.385984,2.37852,1389.06,0.613266,4.43435,0.224339,0.773849,-0.395568,0.321693,153.66,3.05015,0.499736,0.0160684,161.292,1.58115,0.124862,0.182514,8.46039,1.44104,0.331418,326.358,0.0259531,0.303179,0.0698209,-4.61757,1.6162,0.125536,189.293,-8.84527,-0.341825,2.73712,0.0,0.208426,-0.127989,5.19334,1.04878,0.26804,1
5.42885,2.14508,90.0027,0.294084,0.0253165,0.220211,0.68844,0.898686,3.61608,0.141491,4.59961,114.56,-0.486101,0.343702,2.25188,601.252,0.292313,12.7005,0.221519,0.304082,-1.29038,0.338608,50.9596,2.69855,0.475138,-2.02124,61.4211,1.06114,0.163923,-0.883873,5.58241,0.817826,2.37621,468.286,0.0359518,0.117085,3.39508,-1.31073,1.55067,0.101504,106.189,-28.1395,0.206498,9.90729,0.00632911,0.216324,-0.236833,1.19006,3.96867,0.331924,1
3.17121,1.27146,14.6957,0.248319,0.00956023,0.409608,1.26986,0.848899,3.47363,0.195569,4.4343,258.218,0.168689,0.226226,1.96251,822.291,0.485642,8.37631,0.325048,0.86366,1.51219,0.302103,46.4506,6.67774,0.483455,0.999831,7.21504,1.20159,0.14443,-0.0315596,4.32697,0.986464,0.533277,320.075,0.0736857,0.375521,1.01702,-3.93598,1.31312,0.0595862,125.427,1.45216,-0.138735,6.7555,0.0,0.0687404,-0.132643,1.0953,0.0340363,0.20463,1
2.75492,0.266449,114.37,0.231075,0.0238095,0.375332,1.42415,0.920075,3.21714,0.237803,4.13433,221.783,0.999027,0.309698,3.78658,3105.0,2.11359,10.3394,0.294286,1.04569,0.638359,0.322857,294.475,4.06623,0.494731,0.084133,37.1878,1.19504,0.167522,-0.0489541,5.88471,1.23623,0.68222,306.312,0.123939,0.301548,2.38085,-3.81928,1.43183,0.0715409,153.113,-5.60413,-0.132674,5.9703,0.00285714,0.146695,-0.100194,0.646255,-0.0125173,0.215527,1
3.38,0.943061,8.32612,0.253161,0.00583658,0.293283,1.39032,0.898589,3.3516,0.167195,4.3424,83.4738,0.616097,0.123704,2.74759,1140.25,0.66675,41.9355,0.311284,0.602479,0.460925,0.315175,109.539,4.08442,0.474004,0.592067,156.495,1.16641,0.196146,-0.50976,4.12925,1.00054,1.56013,474.454,0.138177,0.249965,1.74283,-2.062,1.63417,0.0787356,110.257,-17.1904,0.0353807,3.53126,0.0,0.124222,0.0892042,1.04718,0.453978,0.185563,1
3.35141,0.502008,70.4483,0.244931,0.0198456,0.221578,1.46947,0.887924,3.24212,0.234305,4.16927,244.93,0.992698,0.187421,2.71852,1709.95,1.08979,11.4833,0.273429,1.00908,1.36016,0.316428,137.862,4.79728,0.462191,0.0174869,21.855,1.38406,0.137629,0.179493,5.78193,1.32388,0.384638,306.757,0.11429,0.325586,0.491944,-4.81347,1.33171,0.0727136,181.74,26.3623,-0.0659101,4.64474,0.00110254,0.121333,-0.104078,1.3121,-0.0116944,0.238702,1
4.12443,1.4039,3.1039,0.208868,0.008,0.0,0.660893,0.759562,3.42171,0.161648,4.43472,106.437,0.564047,0.139262,1.56746,514.128,0.228403,10.6662,0.258,0.912967,0.109998,0.32,43.3215,2.52138,0.461983,0.719293,0.860561,1.59934,0.0775653,0.265899,9.12866,1.37968,0.614493,300.472,0.0558547,0.356899,0.404382,-2.26662,0.996285,0.147902,134.16,1.11894,1.40389,5.42432,0.0,0.224198,0.488224,2.31809,0.486541,0.284993,1
3.28039,0.298377,1396.97,0.279824,0.0226501,0.0940357,1.37284,0.931777,3.30781,0.173994,4.1849,-0.0098877,0.999447,0.185812,4.04016,2783.67,1.57031,273.861,0.336353,0.966564,0.667178,0.335221,481.404,3.29309,0.493804,0.791042,217.456,1.22032,0.147602,-0.255903,4.67074,1.30586,1.69797,496.58,0.119089,0.273008,1.90851,-1.77909,1.32677,0.0955332,130.833,14.3329,0.0162937,3.31448,0.0,0.169153,-0.292345,0.657146,-0.129184,0.181361,1
4.38514,0.532428,155.109,0.273403,0.0129171,0.11646,0.861313,0.795083,3.39029,0.17958,4.22357,291.187,0.28374,0.387995,2.48322,1564.43,0.720581,4.06396,0.260495,1.12289,0.497021,0.311087,146.112,3.53804,0.497989,-0.162339,201.747,1.44509,0.131974,0.200414,7.82154,1.32024,0.763362,235.82,0.0760869,0.391044,0.263576,-3.692,1.52957,0.105038,166.586,-11.3677,0.259194,5.52471,0.0,0.181499,0.234729,2.19649,1.60159,0.196008,1
4.75415,2.16972,17.6279,0.253469,0.00217865,0.31454,0.943543,0.701874,3.48738,0.175097,4.41311,382.899,-0.415832,0.209027,1.4934,467.433,0.209663,5.26585,0.267974,0.825316,0.597815,0.235294,27.2378,5.03468,0.494274,-0.0891153,40.7793,1.61778,0.156272,-0.0326148,6.41519,1.42142,0.727907,144.041,0.0327259,0.36048,0.103231,-3.18992,1.37492,0.0802104,168.57,-10.1946,0.321046,4.76918,0.0,0.106679,0.102696,4.78455,1.71928,0.267094,1
4.55094,1.56539,12.3596,0.242389,0.0,0.356211,0.981002,0.823449,3.28503,0.186499,4.15476,257.876,-0.132427,0.0664328,1.68772,572.138,0.320446,7.56124,0.23221,1.01484,1.23149,0.318352,52.4591,5.11101,0.447648,0.229003,143.419,1.69243,0.166539,0.211278,7.17451,1.5823,0.37763,276.428,0.0204569,0.344353,-0.247924,-4.32574,1.06301,0.0739834,145.483,-13.008,0.943574,2.97484,0.0,0.108392,0.4731,2.20134,2.09486,0.293308,1
4.07586,0.377329,166.143,0.267267,0.00895522,0.0,1.16362,0.895629,2.90807,0.208654,3.94224,-0.210388,0.961076,0.0982047,3.2415,1828.21,1.03374,12.7068,0.199005,0.871072,1.18602,0.371144,152.671,4.04876,0.498681,0.322238,9.45233,1.57213,0.170192,0.375778,8.14346,1.3452,0.330076,385.333,0.120637,0.334587,0.0450428,-4.14406,1.46323,0.0780022,168.403,-11.0904,0.392626,2.20682,0.0,0.16929,0.424082,2.5562,0.166333,0.225403,1
4.21771,0.409772,37.4689,0.245858,0.0257467,0.342469,1.15299,0.910822,3.13779,0.183665,4.45963,26.3664,0.823244,0.470864,3.71795,1866.41,0.940466,18.2068,0.204943,0.679891,-0.356256,0.327497,217.087,3.44953,0.490334,0.21605,0.0,1.54626,0.143855,0.490102,6.27267,1.50442,0.904697,455.923,0.0537489,0.238419,0.0683272,-2.84378,1.49971,0.0927311,164.057,11.6024,0.20891,1.59003,0.00102987,0.197628,-0.185929,2.13948,0.4453,0.309215,1
4.52374,2.09621,178.886,0.23021,0.00857143,0.0870123,1.53926,0.893036,3.44019,0.188421,4.35561,14.7829,0.11957,0.192585,2.47872,632.074,0.302381,12.9545,0.271429,1.47064,-0.00110531,0.382857,50.3755,3.35451,0.481055,0.423569,46.6198,1.27035,0.183928,-0.369919,5.61138,0.912979,1.86011,462.936,0.13302,0.27064,1.16945,-1.54043,1.48894,0.0873846,103.219,-8.94699,0.798928,4.64333,0.0,0.175442,0.166553,1.58874,1.69541,0.182771,1
3.56492,0.263792,15.563,0.260422,0.00954198,0.441028,1.48373,0.930747,2.91292,0.188072,3.96694,51.4718,0.964503,0.289536,4.20367,2400.3,1.67988,39.2245,0.211832,1.00567,-0.0301774,0.376908,310.928,3.86809,0.478848,0.292009,0.0,1.34359,0.162099,0.380523,6.08989,1.50187,1.2035,460.648,0.156817,0.27924,0.726563,-2.78931,1.34646,0.0865888,148.347,4.45425,1.03236,2.00567,0.0,0.184822,0.121567,1.42616,0.658406,0.286556,1
4.15394,0.644675,90.9742,0.238772,0.0179558,0.233338,1.58476,0.911931,3.28077,0.159109,4.35792,69.4834,0.384582,0.566159,3.645,1800.63,0.716745,49.9731,0.245856,0.934677,-1.70982,0.309392,347.259,2.03096,0.492003,0.306333,439.795,1.43555,0.144183,-0.0458471,6.5194,0.922113,1.823,453.455,0.0673076,0.20511,0.542849,-1.95776,1.29829,0.154733,151.284,-19.28,-0.00709726,4.18576,0.0,0.282654,-0.818977,1.68463,0.407191,0.234353,1
4.25244,1.06169,181.489,0.233099,0.0200308,0.0,0.724911,0.808489,3.2616,0.131621,4.46687,-0.517212,0.719834,0.391786,1.83328,755.313,0.443224,7.38032,0.235747,1.46747,0.0178535,0.291217,80.4178,4.4652,0.441942,-0.51674,6.59903,1.57137,0.116219,0.250889,6.31328,1.73633,0.376992,336.029,0.100862,0.387046,0.322786,-3.71215,1.12828,0.104537,143.39,-2.22374,0.884834,6.52448,0.0,0.159063,0.150339,1.8607,0.561944,0.264169,1
3.89083,0.270938,42.3638,0.30404,0.0132979,0.304598,1.02115,0.893399,2.82702,0.179134,3.80708,133.754,0.981879,0.309489,3.46429,2366.11,1.17798,8.48081,0.191489,0.684985,0.860226,0.41578,204.815,3.64055,0.49071,0.395658,13.562,1.54565,0.180523,0.255092,9.33662,1.23838,0.298317,333.049,0.100389,0.306737,-0.242296,-4.46534,1.48699,0.0906349,187.825,-4.15692,0.0593941,3.00112,0.0,0.195808,0.572227,3.29931,0.803183,0.214673,1
2.91698,0.949551,14.535,0.244943,0.00875657,0.207555,1.44239,0.876666,3.46135,0.251406,4.34452,189.542,0.756509,0.298768,2.3732,1110.66,0.629304,15.6266,0.311734,0.78793,1.23603,0.311734,76.6569,5.37001,0.497985,0.129206,7.78429,1.29091,0.192661,-0.620293,4.74296,1.01506,0.797422,396.851,0.144915,0.313542,1.49139,-3.66834,1.10151,0.0548857,125.703,-25.5462,0.978839,5.65855,0.0,0.103715,0.0415956,0.823449,-0.0806302,0.24643,1
3.53247,0.49267,125.085,0.260095,0.0260688,0.158364,0.925576,0.842424,3.4397,0.169772,4.67834,351.827,0.970788,0.524198,2.00441,1328.92,0.893603,12.3899,0.281543,1.14032,1.1728,0.320125,117.009,5.2302,0.480945,0.158324,3.83803,1.53167,0.130195,0.202238,6.60262,1.52682,0.368465,66.5346,0.0657923,0.346613,0.726056,-4.37374,1.45302,0.0688592,177.507,9.63372,0.00613563,4.75119,0.00834202,0.107553,0.0836545,1.04927,0.0328267,0.267895,1
2.61958,1.79836,35.9883,0.284711,0.00645161,0.142738,1.16076,0.864484,3.67952,0.195473,4.40452,59.3122,-0.6245,0.260083,2.79682,799.891,0.343743,43.8406,0.374194,-0.218858,0.570891,0.280645,24.9466,4.54334,0.403073,0.698838,19.6524,0.937817,0.333868,-0.948614,4.90473,0.605231,0.477785,454.56,0.0489036,0.255543,6.69712,-3.53676,1.20832,0.0546491,83.0934,-41.1132,2.12763,7.91223,0.0,0.113358,0.190793,0.961657,0.309964,0.0854201,1
4.1741,0.784577,264.086,0.207133,0.0107692,0.199686,1.59432,0.900841,3.42741,0.166349,4.20385,-0.409363,0.67255,0.0225192,2.31038,838.668,0.616756,63.0321,0.258462,1.34337,2.55906,0.329231,125.839,3.6796,0.455583,0.609533,101.476,1.43248,0.076227,0.674886,5.37691,1.45233,0.557883,495.855,0.103749,0.253142,0.2226,-3.65224,1.00728,0.086072,166.24,79.1038,0.238544,4.39153,0.00153846,0.141738,-0.523042,1.43128,1.14567,0.278708,1
4.85462,0.496316,148.415,0.306356,0.0293725,0.241911,1.0144,0.925514,3.53222,0.111349,4.35312,143.077,0.855301,0.210686,3.04759,1862.08,1.04314,166.355,0.305741,0.253525,1.38496,0.329773,133.364,4.5262,0.427939,0.211391,202.962,1.46901,0.180745,-0.52836,4.82317,0.972475,1.36212,386.904,0.0916262,0.202382,0.329215,-2.43673,1.58601,0.0516177,166.647,22.5181,-0.604957,3.29906,0.00133511,0.101097,-0.838019,0.417052,0.267966,0.193426,1
3.49562,0.868606,60.5573,0.236661,0.0141844,0.262826,1.59833,0.924096,3.20778,0.202028,4.20534,83.8988,0.939615,0.248713,2.58385,1077.47,0.731102,20.6122,0.264184,1.15171,0.341856,0.347518,98.2155,4.22798,0.495732,-0.393872,78.2959,1.31106,0.13425,-0.329683,5.11915,1.24118,0.917854,439.852,0.11072,0.291515,1.34616,-3.30897,1.45424,0.0662249,122.003,7.54798,-0.037193,4.74117,0.0,0.140152,0.0401378,0.90468,0.193623,0.18213,1
5.00648,0.669628,422.295,0.31377,0.0130208,0.0,1.13291,0.839262,3.46128,0.12877,4.2674,96.8631,0.222825,0.63539,2.86325,1520.39,0.617433,84.1106,0.283854,1.14821,-1.82687,0.279948,112.734,1.94874,0.413528,-0.0723514,306.059,1.67062,0.111794,-0.0231867,8.29435,0.765251,2.56318,284.301,0.0964649,0.269539,-0.365045,-1.31948,1.0737,0.116933,184.615,-38.2087,-0.136658,3.03832,0.0,0.296266,-0.908815,2.66101,2.31013,0.239347,1
2.76041,0.399383,47.3707,0.2723,0.0152403,0.373716,1.23075,0.891453,3.61819,0.23245,4.31543,242.216,0.995132,0.244482,3.21265,2412.7,1.30533,9.23376,0.355217,0.688214,1.0631,0.284877,157.985,4.76999,0.490901,-0.805828,7.41466,1.17066,0.208172,-0.274517,5.2821,0.755615,0.797555,321.002,0.135856,0.330234,2.52337,-3.3731,1.46766,0.0625779,141.134,-28.547,-0.33681,9.54936,0.00468933,0.113361,-0.227385,0.598509,0.369903,0.119662,1
3.60824,1.74882,14.9658,0.229427,0.0022831,0.17418,1.11873,0.876722,3.20467,0.214242,4.17764,162.171,0.490773,0.0882235,1.84709,596.61,0.365529,9.08447,0.273973,1.08354,1.27972,0.360731,34.4472,6.7114,0.449528,0.436278,11.2146,1.38018,0.139832,-0.6488,4.62581,1.61569,0.696032,395.318,0.126183,0.411787,0.865391,-3.99969,0.967653,0.0496463,114.601,-18.6005,1.66202,3.04408,0.0,0.0914577,0.246221,0.96094,0.606745,0.230653,1
4.48345,1.5047,3.3155,0.225239,0.0,0.202446,0.89163,0.827718,3.17331,0.213858,4.18557,5.7243,0.380517,0.0929024,2.28473,664.857,0.297191,4.11552,0.236402,1.07022,0.182781,0.332636,73.5599,4.01863,0.460769,-0.082502,145.613,1.52628,0.144075,0.353735,6.12167,1.55974,0.814878,456.745,0.127369,0.362553,0.110275,-3.31221,1.08349,0.120329,128.38,-4.70752,1.7102,3.63395,0.0,0.166114,0.298594,2.72836,3.12232,0.245328,1
4.2073,1.4913,33.6881,0.186773,0.0,0.230718,1.42997,0.921231,3.10872,0.263876,3.98718,37.7214,0.21893,0.0580173,2.56021,732.22,0.363976,13.6179,0.210046,1.55305,0.594018,0.413242,100.224,2.69857,0.457518,0.576734,89.4741,1.33446,0.233701,0.132499,6.37712,0.998282,0.704893,496.996,0.137531,0.193977,0.0163427,-1.52318,1.37579,0.107076,108.173,6.07813,0.858858,4.28233,0.0,0.218398,0.420585,1.81789,2.27985,0.183622,1
5.3335,1.6135,67.7704,0.271629,0.00721154,0.204353,1.20992,0.791365,3.26303,0.195495,4.25414,-0.511719,-0.524843,0.0983757,2.5835,627.79,0.224636,6.18041,0.257212,0.934341,0.435231,0.358173,50.9253,3.94725,0.464239,0.472179,173.278,1.66983,0.169065,0.852169,5.58769,1.66573,0.999969,489.137,0.0761137,0.364943,0.109778,-2.47561,0.963418,0.116442,114.338,-8.50048,3.07432,2.42849,0.0,0.17213,0.19477,3.42905,2.18399,0.230528,1
4.56798,1.72441,16.719,0.235001,0.00787402,0.425491,0.844949,0.813462,3.14974,0.18655,4.25687,169.968,0.190466,0.205494,1.77227,538.77,0.272085,2.61777,0.224409,0.467734,1.11851,0.305118,39.3268,4.32577,0.492364,0.144046,90.6525,1.60956,0.136182,-0.0137046,6.97532,1.4328,0.506609,361.462,0.036701,0.280697,-0.055703,-3.28608,1.67149,0.0930042,176.135,17.0359,-0.261504,3.74733,0.0,0.128233,0.167762,4.08645,2.43461,0.316612,1
4.61835,1.74138,4.13302,0.236712,0.00218341,0.48286,1.11901,0.825349,3.34219,0.240864,4.43726,186.087,0.00165039,0.181565,2.05035,615.105,0.333545,5.26977,0.255459,1.71479,0.710091,0.31441,39.8276,6.16257,0.468998,0.0990406,3.30755,1.32039,0.107122,0.232864,5.89486,1.55525,0.943558,363.656,0.137479,0.462406,1.43649,-3.19575,1.00449,0.0761683,120.225,-5.78837,1.43932,4.74937,0.0,0.111392,0.476845,1.97623,1.57236,0.178515,1
3.21092,0.301064,14.5752,0.247559,0.00830258,0.518371,1.53503,0.896752,3.13127,0.235541,4.08246,371.359,0.96939,0.0941401,2.96546,2280.44,1.70006,5.25039,0.273063,1.25303,1.76927,0.391144,210.573,4.61211,0.491015,0.683036,13.9614,1.3623,0.138233,0.300394,6.62848,1.45359,0.348386,177.791,0.0957859,0.348994,0.559523,-4.27678,1.31066,0.0742663,160.141,4.80156,0.233736,3.25991,0.0,0.127028,0.430737,0.895492,-0.0155562,0.273754,1
4.60094,0.759053,598.091,0.270804,0.0140187,0.0,0.695677,0.846563,3.12884,0.167446,4.23447,-0.244934,0.679621,0.308063,2.45137,987.903,0.385984,8.1337,0.233645,1.31704,0.0998288,0.345794,81.9923,3.14173,0.490366,0.265398,284.684,1.82813,0.140602,0.321159,8.71092,1.32042,0.557379,440.994,0.0822368,0.34345,-0.100886,-3.35743,0.925255,0.114836,143.541,-20.8216,1.46877,2.71766,0.0,0.242458,0.371626,3.2624,1.09561,0.221265,1
3.42998,1.09127,22.1241,0.209732,0.00603622,0.423243,0.959115,0.898357,3.23524,0.256854,4.21155,130.639,0.382208,0.113264,2.35743,886.393,0.517172,29.5295,0.259557,0.995207,1.46005,0.34004,86.9135,5.30086,0.486169,-0.0258856,0.240147,1.21336,0.128982,-0.28751,4.16483,1.1866,1.03933,423.016,0.10153,0.355607,2.06682,-2.96679,1.30716,0.0716635,128.844,13.0623,-0.05513,3.81709,0.0,0.111686,-0.192334,0.903566,0.426463,0.174845,1
5.53597,0.63585,254.73,0.269559,0.00966184,0.122314,0.675902,0.8839,3.6597,0.137911,4.26493,184.59,0.515324,0.57728,2.16927,1574.89,0.684596,55.2232,0.230676,0.619592,-1.40169,0.217391,185.974,2.31623,0.455601,-3.6598,418.145,1.25051,0.142973,-0.6751,8.03686,0.746572,1.15189,307.645,0.0703517,0.257509,0.699627,-2.87193,1.27927,0.112258,156.814,-8.22553,0.194381,10.3331,0.00483092,0.217734,-0.990427,1.19071,0.179811,0.152152,1
3.30504,0.577156,124.233,0.227795,0.0456731,0.253529,1.03767,0.879021,3.61718,0.164424,4.78307,371.117,0.893888,0.483375,2.31247,1530.86,1.00887,25.6152,0.298077,0.846105,0.985223,0.293269,132.977,5.29135,0.48172,-1.18211,5.15298,1.2229,0.154044,0.0247732,4.58765,1.06697,0.765945,233.316,0.110418,0.336448,1.34251,-3.41191,1.4369,0.0741422,181.653,5.09658,-0.236797,10.0012,0.0180288,0.0935245,-0.572734,1.02139,-0.163671,0.220668,1
3.99371,0.658046,46.7811,0.253236,0.00983146,0.215542,1.76021,0.89919,3.14307,0.163121,4.27015,-0.287537,0.944394,0.0786798,2.91785,1097.11,0.758767,38.33,0.266854,1.18942,0.54665,0.320225,170.679,3.19578,0.467757,0.27352,31.6764,1.40972,0.119595,0.297764,5.12111,1.61279,0.862945,492.283,0.107212,0.246144,0.93167,-3.33405,1.2662,0.0822963,135.561,44.1157,0.815025,2.33914,0.0,0.156832,0.0450665,1.36255,0.669049,0.31034,1
3.88255,0.732243,41.7115,0.227591,0.0131579,0.220607,1.10149,0.878069,3.29456,0.171334,4.33574,125.447,0.841817,0.351386,2.93086,1532.84,0.783181,14.7881,0.269006,0.640923,-0.593521,0.326023,154.523,3.88403,0.494676,-0.568148,33.6709,1.25431,0.184055,-0.393896,5.86773,1.35681,1.14858,403.883,0.0578222,0.211771,1.51412,-3.08884,1.54786,0.0879328,128.839,-10.7084,0.352243,5.3889,0.00292398,0.152734,0.0756376,1.09487,1.37658,0.297217,1
4.05707,1.5946,23.0828,0.223488,0.00729927,0.154252,1.50556,0.901598,3.41659,0.135771,4.28357,67.4416,0.179205,0.223233,2.34596,785.897,0.304534,185.174,0.277372,0.506183,1.25222,0.328467,47.3236,3.49988,0.392031,0.030856,87.5554,1.63273,0.149256,-0.616763,5.38869,0.756007,2.71807,466.665,0.0524886,0.253505,0.323202,-1.22091,1.3955,0.0656287,133.419,4.25262,-0.38194,6.42851,0.0,0.150148,-0.64699,0.686168,1.91142,0.140152,1
