V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65,V66,V67,V68,V69,V70,V71,V72,V73,V74,V75,V76,V77,V78,V79,V80,y1,y2,y3,y4
0.609007552,0.472445695,0.365841276,0.129115012,0.249569227,0.20216126,0.101944049,0.093978102,0.106097579,0.079966976,0.075151942,0.082655967,0.069127766,0.057099164,0.061020606,0.062082616,0.047334019,0.053158204,0.060826453,0.057518709,0.909782034,1.231824535,0.96778125,0.832837033,0.672044512,0.609462596,0.565792512,0.482612298,0.481480225,0.465099281,0.442326701,0.440119137,0.410560587,0.360518996,0.324998218,0.297097965,0.295050811,0.298464176,0.295839094,0.29703641,0.588007656,0.761014648,1.028477102,1.081778491,1.056003005,1.061380417,1.050311898,1.025038907,0.961309975,0.934787102,0.898385151,0.898339481,0.964558799,0.881599564,0.755813757,0.733638276,0.677428311,0.597531265,0.553043841,0.490656513,0.552828558,0.621080879,0.695665279,0.831502637,0.993280476,1.134485738,1.376478574,1.117585671,1.187875529,1.174348514,1.120527576,0.974930032,1.12385279,1.150321478,1.144802972,1.10647142,1.187141027,1.057248689,1.10722952,1.038614251,1,-1,-1,1,1
0.391629637,0.299233037,0.199950655,0.081335586,0.109182766,0.108713633,0.096253473,0.085758156,0.098526558,0.08215809,0.083177625,0.086391162,0.068359715,0.052728966,0.078645834,0.080965034,0.043142746,0.055458016,0.070708879,0.059882455,0.745759388,0.910435606,0.639043524,0.563656927,0.458105829,0.379735451,0.334382754,0.317252829,0.301466504,0.292726251,0.305811174,0.293965802,0.296773492,0.267991008,0.25936361,0.253258486,0.235762858,0.237707356,0.240210921,0.23992727,0.561648694,0.728886386,0.96472252,1.089221932,0.943266844,0.94439925,0.942763397,0.859997884,0.717829659,0.720514203,0.725943293,0.711402028,0.725795312,0.674613923,0.627518927,0.577851767,0.504671303,0.465991416,0.432916018,0.447288504,0.557423674,0.642184129,0.718039279,0.833568785,1.218764346,1.373521026,1.338984417,1.365284894,1.378638643,1.283446511,1.21478372,1.120064873,1.014467894,1.031486444,1.039458785,1.152489553,1.157019859,1.128570665,1.128347836,1.056500803,1,-1,-1,1,1
0.489414183,0.394169603,0.257283843,0.09128435,0.173452786,0.146278519,0.08026443,0.076901587,0.07872459,0.064365485,0.063720538,0.062676349,0.053607833,0.045220858,0.051254583,0.056847879,0.036512532,0.035246083,0.043366774,0.040455008,0.715912625,0.81877031,0.584996917,0.486853915,0.387147617,0.326345276,0.323119854,0.267319127,0.249597239,0.239813919,0.233220969,0.239586112,0.236698159,0.210452687,0.184412509,0.173730505,0.176373224,0.159341699,0.157586276,0.154173161,0.466884448,0.542163827,0.687876666,0.700885902,0.612386896,0.561174557,0.51886269,0.504540253,0.509217512,0.501124878,0.502747026,0.483037058,0.466321863,0.457496775,0.455129134,0.444398847,0.464620564,0.468858884,0.468839005,0.457739576,0.523300179,0.575552158,0.658600471,0.819985852,1.131832278,1.173139892,1.292599256,1.346384434,1.154321491,1.248048078,1.180307082,1.208662083,1.122341858,1.10799389,1.1423808,1.134489232,0.962481983,1.032208955,0.995472058,0.938632688,1,-1,-1,1,1
0.574897006,0.430162642,0.269967281,0.09231754,0.162112782,0.142677401,0.095156634,0.077018915,0.085060491,0.083479765,0.079589899,0.085089998,0.08351077,0.081340633,0.081127578,0.083152591,0.073511625,0.070999627,0.081180735,0.078304078,0.766814489,0.998081627,0.787820231,0.680343237,0.606320553,0.527866451,0.461167797,0.366357529,0.383616061,0.405257313,0.360902535,0.353599244,0.342804956,0.320067176,0.290524673,0.282359562,0.247021821,0.221048662,0.229719955,0.222712419,0.541362365,0.698356677,0.944292561,1.106316738,1.108103628,1.017802046,0.943913472,0.964202608,0.985782745,0.947942951,0.917577415,0.895685175,0.884847085,0.843729766,0.798066183,0.786574534,0.793993072,0.733024032,0.603670702,0.589574253,0.587342376,0.649059565,0.808305159,0.982905527,1.078239918,1.317864718,1.295487125,1.381390043,1.431172837,1.295152594,1.10418857,1.023633616,1.030701083,1.071205646,1.115143294,1.148589525,1.160224004,1.209159767,1.203683888,0.955616669,1,-1,-1,1,1
0.389975615,0.345033085,0.26852257,0.121133299,0.19456089,0.177902904,0.117411636,0.125452095,0.124151645,0.097682111,0.101603118,0.119888584,0.081809887,0.07895849,0.092411903,0.097756726,0.054943258,0.065491184,0.074181214,0.074014962,0.812258986,1.032846159,0.78541276,0.705224336,0.602704455,0.543906355,0.45354861,0.320711968,0.307890868,0.357140657,0.381051122,0.353328973,0.337595789,0.309346747,0.270583974,0.259753798,0.236062256,0.248121092,0.250203252,0.27208138,0.424029548,0.436017899,0.513345707,0.576736231,0.534810763,0.51121444,0.489528532,0.497615392,0.471240615,0.450666956,0.460790341,0.462296442,0.458741614,0.478000812,0.495752977,0.507143652,0.481058173,0.436307373,0.391596822,0.365302092,0.575026026,0.633412924,0.76928701,0.953010051,1.067713071,1.141806067,1.316165531,1.413879123,1.38110402,1.323234205,1.172308592,1.200542558,1.113330856,1.124251861,1.131087476,1.220833506,1.193315496,1.137504918,1.102834387,1.060078625,1,-1,-1,1,1
0.696811515,0.522133196,0.41052008,0.134178194,0.256558745,0.21871703,0.100777631,0.103129327,0.116553232,0.088566799,0.084328542,0.094680622,0.089689425,0.067299824,0.082476692,0.079385013,0.061378174,0.060442957,0.076068519,0.071633019,0.834150366,1.15990526,0.917045836,0.79474721,0.72964904,0.655325335,0.586369197,0.443789571,0.401973913,0.472767498,0.461019732,0.435691735,0.410853062,0.377937598,0.355590081,0.303336219,0.261054441,0.282948285,0.291368755,0.294669796,0.553302512,0.666243229,0.866568513,0.942615536,0.837518674,0.839665639,0.807156797,0.854055208,0.839888452,0.817758462,0.799436596,0.837336873,0.830011527,0.867512371,0.881040123,0.934411717,0.910311466,0.895796523,0.732170561,0.66881174,0.579138614,0.622632961,0.742594212,0.863936459,1.117041724,1.40862263,1.271113915,1.515945078,1.441993432,1.373088738,1.241640907,1.113087012,1.17976171,1.169938618,1.267851191,1.205370877,1.186572834,1.195479412,1.191030976,1.079254533,1,-1,-1,1,1
0.704757086,0.568483547,0.479206539,0.197807221,0.336085255,0.274722712,0.167129513,0.168179189,0.192856955,0.153832785,0.11238496,0.141139571,0.109386227,0.078793073,0.077936983,0.103384356,0.051857976,0.047667026,0.06687399,0.064339923,0.721008956,1.00256159,0.790136055,0.675154496,0.589290186,0.473456595,0.384671111,0.306871066,0.276903655,0.287795398,0.279401222,0.259329611,0.229812333,0.215263772,0.204301603,0.188157479,0.149832751,0.135175988,0.129913896,0.135692827,0.49855487,0.5296361,0.647732242,0.668649611,0.675054757,0.694958378,0.682314051,0.703439342,0.760603658,0.783627085,0.774243329,0.754133574,0.761760515,0.760457244,0.789679291,0.828436726,0.828197933,0.821611004,0.700887407,0.673193598,0.592777587,0.660518872,0.826419024,1.057475046,1.232543663,1.577457053,1.459817187,1.729366104,1.62045124,1.538517155,1.437704778,1.386635325,1.421462136,1.322168807,1.373688589,1.244709728,1.269477917,1.214019569,1.125817051,1.10912474,1,-1,-1,1,1
0.739288774,0.54601074,0.47221343,0.198635448,0.367653763,0.338882976,0.235505848,0.140088161,0.212084027,0.193837343,0.118822502,0.119147396,0.121987696,0.078937957,0.076078449,0.083240575,0.059985323,0.041207598,0.059452834,0.060406608,0.935971037,1.388596287,1.198977279,0.973384289,1.022141855,0.844036713,0.671549953,0.520077881,0.525089538,0.595732754,0.571814876,0.541607266,0.486301866,0.433518951,0.373894013,0.328023827,0.29971477,0.30253563,0.295922767,0.293524843,0.5743055,0.6838767,0.896471046,1.064369896,1.020590013,0.938207378,0.883228392,0.786286207,0.727482598,0.764060009,0.732673979,0.713204278,0.662309069,0.656109874,0.672787951,0.677707228,0.683633925,0.632308571,0.565326528,0.534467351,0.567737632,0.644576654,0.71017673,0.866856946,1.140638829,1.32644555,1.546700495,1.325969249,1.515911854,1.516604258,1.450643538,1.317550445,1.324175564,1.210518364,1.295608501,1.089727217,1.100412952,1.107017495,1.016201643,1.0340439,1,-1,-1,1,1
0.519134526,0.413616574,0.284276938,0.115110287,0.166709658,0.156439902,0.112287857,0.106414516,0.108641237,0.089855604,0.090562968,0.093463997,0.073609647,0.065387273,0.089493041,0.090721655,0.046215637,0.060526164,0.076987406,0.070068961,0.981089839,1.308641818,0.995389615,0.895276955,0.805312331,0.738265118,0.62954369,0.469031116,0.436106189,0.481668513,0.518878433,0.460907998,0.440267649,0.427226747,0.341355749,0.294252089,0.269342101,0.277200407,0.296737825,0.302052709,0.488815014,0.565651435,0.727115061,0.747608689,0.647587121,0.61560025,0.621263234,0.573322528,0.526618861,0.551738757,0.55819294,0.543157573,0.54845442,0.550465485,0.57689348,0.548749397,0.53862882,0.557937612,0.560963037,0.525008447,0.585779211,0.668855367,0.844274709,0.921700151,1.164963649,1.414129787,1.489593931,1.380241058,1.544250964,1.388679057,1.441348831,1.143616004,1.094689198,1.077767452,1.118759827,1.211135064,1.216123939,1.236609394,1.115406217,1.024951523,1,-1,-1,1,1
0.743986132,0.562963304,0.417389721,0.171923065,0.274446523,0.249769727,0.147988964,0.136213314,0.131350186,0.128419338,0.107052915,0.123585715,0.091581617,0.076115511,0.077520103,0.083660449,0.051819421,0.043843012,0.057298281,0.068211159,0.939248189,1.464342742,1.345865931,1.18219239,1.158866204,0.974870752,0.811291034,0.574761084,0.583901059,0.638219226,0.655392876,0.623279475,0.532529137,0.552680073,0.455810413,0.318618863,0.268444826,0.307483311,0.340388413,0.367433858,0.512313736,0.614679854,0.727393952,0.863293599,0.884790549,0.917350065,0.893351784,0.937191766,0.887368552,0.865647836,0.844220815,0.825976605,0.858326664,0.881462674,0.875515671,0.836308441,0.867213231,0.768647119,0.724494763,0.646708122,0.557448011,0.664954031,0.831120853,1.083081227,1.347008218,1.380746759,1.555057439,1.647053248,1.946453661,1.804548625,1.786107456,1.864864246,1.809405284,1.537567341,1.387144179,1.325378243,1.318399123,1.518151626,1.666304078,1.45652137,1,-1,-1,1,1
0.477362335,0.404740987,0.236233976,0.103741938,0.150872989,0.140602472,0.105945855,0.107064939,0.111185362,0.082832637,0.098667363,0.095912273,0.093085677,0.069296186,0.089545006,0.091755022,0.062981859,0.070529834,0.081428065,0.06716166,0.856587863,1.121949643,0.878865642,0.728481283,0.702063869,0.556811393,0.470183276,0.350487285,0.317693791,0.362646742,0.372144787,0.363713235,0.341096937,0.318723868,0.293648088,0.229928651,0.204688204,0.223006124,0.240205026,0.243226907,0.431720388,0.476247327,0.618895258,0.601390021,0.533763324,0.479627847,0.437526847,0.452765713,0.46619097,0.472778062,0.460236183,0.474912511,0.48660402,0.470962306,0.49433742,0.541494272,0.583756313,0.539594976,0.484593728,0.444644427,0.460625277,0.541810683,0.581443287,0.723369514,0.90862319,1.018061195,1.102960764,1.063124264,1.185546884,1.122938654,1.060893573,1.022267798,0.990377858,0.912253756,0.940529202,1.013466043,0.944235595,0.976873706,0.961481866,0.824870773,1,-1,-1,1,1
0.519849762,0.442214574,0.29640254,0.106298186,0.186022422,0.157516069,0.102019241,0.084045332,0.095452497,0.084872091,0.084331833,0.079788706,0.079676397,0.069416261,0.073523381,0.085797845,0.037586704,0.064937056,0.059895099,0.0603582,0.815007199,1.244016666,1.07473333,0.843249132,0.84769721,0.745489608,0.599108465,0.371029741,0.386520534,0.480902205,0.487960248,0.428735245,0.439270863,0.389788309,0.339849979,0.282436041,0.246842801,0.269022637,0.291704663,0.295995779,0.466271181,0.543173344,0.666142531,0.726166164,0.777320348,0.759494475,0.778060625,0.751857881,0.739864872,0.750975967,0.700257685,0.685629332,0.739026163,0.743428024,0.747850118,0.680333453,0.63031635,0.59025377,0.508351932,0.466669966,0.573513715,0.608578151,0.651424677,0.834212183,0.997739439,1.049481118,1.106702083,1.226823309,1.16492732,1.043669848,1.08718757,0.99248998,0.999717381,1.019521321,0.998491361,1.030475777,1.010185722,1.023581312,1.103843338,1.051254323,1,-1,-1,1,1
0.502301586,0.392335813,0.266573052,0.098479392,0.162280162,0.147937134,0.108083032,0.07957511,0.095594616,0.082278592,0.086459793,0.080503775,0.072354945,0.059948654,0.068932762,0.08066852,0.047378248,0.061672966,0.062982238,0.063298391,0.97474137,1.336110675,1.172483424,1.03272452,0.972890003,0.851568274,0.707743658,0.518692654,0.470387322,0.518512024,0.528201961,0.4827794,0.465859951,0.428233028,0.364578406,0.311616551,0.283831046,0.277127552,0.285456297,0.279451787,0.488730681,0.578620324,0.712194989,0.813225832,0.772802354,0.71210825,0.666529177,0.633033387,0.611790234,0.571199979,0.553902488,0.538451181,0.526616467,0.499585665,0.483156391,0.474220511,0.464661125,0.443007022,0.44617052,0.406065528,0.523658263,0.598294013,0.723677019,0.849018295,1.07197747,1.177802325,1.378484295,1.307299926,1.346895061,1.278112385,1.254809241,1.171260373,1.231218939,1.205810702,1.155597732,1.198301396,1.234347262,1.13032055,1.114793732,1.174985267,1,-1,-1,1,1
0.533809179,0.421823661,0.260072415,0.086178407,0.170114845,0.13243962,0.079862313,0.080193178,0.08432805,0.072681938,0.082111643,0.075140863,0.079127256,0.057609395,0.079861312,0.078301119,0.040909264,0.054444455,0.068764587,0.059394085,0.783957052,1.009819413,0.845405247,0.722846159,0.687681108,0.587499289,0.500892869,0.363720126,0.305048239,0.363088789,0.402818317,0.426017293,0.384236869,0.382328283,0.329987658,0.269556459,0.235996056,0.239760866,0.25510723,0.283813064,0.522808615,0.633326415,0.841091531,0.968387489,0.997506962,0.993925653,0.962539978,0.899897767,0.931916717,0.850032827,0.824189354,0.744459635,0.763883821,0.79059652,0.750624108,0.754189137,0.706182794,0.6794918,0.529144543,0.504411921,0.545636976,0.639101984,0.824989384,1.058365463,1.343398768,1.343038929,1.495226079,1.683176722,1.671462115,1.775497125,1.687088847,1.784525724,1.674667136,1.452533169,1.418750386,1.405608285,1.282206362,1.355697795,1.32139716,1.310694893,1,-1,-1,1,1
0.383656047,0.327752861,0.199105018,0.075386921,0.137635232,0.120766806,0.08087615,0.08406851,0.085089101,0.072775733,0.075190508,0.086228924,0.073874548,0.067315797,0.084573292,0.088370148,0.068360593,0.072447297,0.086670084,0.075517309,0.954478025,1.218038657,0.917606296,0.784192485,0.677032153,0.569832033,0.52006053,0.385006493,0.369812296,0.39643247,0.389165975,0.36071596,0.324513337,0.291772058,0.251790116,0.227646691,0.226687757,0.214711245,0.220315398,0.224862926,0.474724717,0.541863777,0.671079388,0.712319774,0.632237014,0.591711215,0.577236454,0.588312503,0.584515184,0.556096532,0.559681862,0.577467164,0.55903481,0.57378039,0.61431479,0.590330575,0.561036647,0.537557695,0.502628231,0.522727869,0.563694161,0.682833659,0.832050617,1.086431858,1.336072316,1.667444999,1.753772805,2.187771796,2.008932854,1.576769941,1.33684806,1.381947287,1.336875722,1.287900823,1.371366044,1.397266378,1.39130699,1.458088573,1.300860805,1.221320146,1,-1,-1,1,1
0.472396997,0.390215316,0.218299222,0.106791612,0.182789659,0.151628399,0.110684616,0.116186935,0.119956951,0.099215274,0.099017102,0.107647986,0.081627604,0.066126618,0.091205316,0.094953742,0.053411939,0.053117098,0.063796531,0.056776271,0.708686655,0.851222195,0.655946749,0.593510637,0.533912787,0.428703958,0.341419441,0.30479432,0.277394487,0.300974193,0.320781194,0.321362533,0.299850105,0.269139999,0.267971826,0.248543154,0.228422137,0.210499419,0.218431221,0.223301811,0.507175656,0.557175731,0.687080052,0.767346219,0.712571098,0.684333471,0.660309037,0.682245503,0.705431137,0.69533908,0.687987683,0.66519606,0.660406492,0.693952334,0.670062079,0.638043538,0.616193085,0.550973991,0.510162583,0.43294352,0.479182381,0.54691192,0.583107199,0.647121358,0.811219495,0.87366669,0.938654605,0.896687933,0.847060528,0.827076028,0.811809448,0.844374204,0.846466309,0.841556938,0.762200599,0.74621485,0.713127627,0.777527233,0.818573812,0.769877195,1,-1,-1,1,1
0.552803473,0.450295675,0.372242047,0.147167262,0.263011801,0.219612863,0.136081283,0.105682595,0.11693079,0.090564128,0.07751679,0.087916779,0.075823517,0.05342411,0.067811023,0.069555835,0.050195114,0.05103389,0.053315414,0.05397915,0.910597587,1.130922036,0.903552314,0.767469931,0.674833058,0.60201623,0.543768677,0.500535477,0.463811108,0.443360055,0.476473805,0.474792112,0.468218823,0.444621037,0.397047512,0.382356356,0.349067264,0.326074682,0.348947046,0.349591778,0.576123185,0.697515627,0.885450497,0.877426703,0.710285856,0.767868847,0.772416596,0.80488877,0.803820047,0.79617965,0.736139423,0.792369164,0.774274265,0.752135511,0.803920429,0.754902693,0.722815773,0.643785424,0.641036548,0.578145942,0.329668136,0.47707243,0.55548033,0.647297311,0.718859343,0.805665129,0.80030375,0.830542288,0.84199139,0.778864573,0.662401094,0.698296715,0.748768883,0.748026072,0.707812912,0.668309033,0.643244461,0.602141993,0.568358289,0.530413827,1,-1,-1,1,1
0.779310331,0.622265806,0.484854146,0.218972765,0.339279129,0.289805864,0.164593927,0.169048989,0.164285515,0.13064384,0.124175374,0.135342999,0.113957312,0.062215899,0.099001721,0.091787143,0.05813999,0.059588698,0.079193744,0.065281283,0.675658412,0.92385139,0.771425211,0.699187026,0.61384989,0.496836493,0.452644214,0.38836535,0.373441468,0.382380774,0.368879585,0.344153129,0.315011582,0.317445143,0.284761897,0.272702297,0.239279932,0.247108742,0.247553627,0.238177613,0.432440327,0.474320955,0.553746636,0.615782715,0.560040234,0.485699835,0.511187063,0.516211047,0.520896691,0.52952161,0.539516717,0.570792293,0.593251959,0.605085233,0.64276299,0.61670441,0.634462327,0.608566849,0.545323772,0.462106326,0.587267373,0.652411634,0.808477725,1.075591416,1.199561226,1.670655275,1.56321342,1.604493634,1.25494717,1.163563266,1.052595755,1.009457091,1.140074995,1.173641322,1.120214799,1.180212297,1.149096673,1.100099057,1.013860191,0.838993973,1,-1,-1,1,1
0.458635551,0.351278124,0.26131703,0.080104568,0.137008901,0.131533348,0.090118521,0.080388638,0.086541459,0.071864077,0.078886536,0.082528749,0.07191372,0.053841731,0.063332664,0.076120434,0.052138608,0.054337418,0.066241885,0.06487773,0.687692833,0.829457756,0.61014546,0.483340068,0.429140542,0.363098127,0.334589418,0.293386598,0.268115568,0.273107106,0.270264801,0.262928324,0.258881973,0.24031018,0.226268772,0.217317756,0.207593606,0.199126918,0.212122552,0.22017344,0.519243839,0.628339581,0.810280153,0.867876173,0.80402031,0.727590752,0.757433203,0.750528073,0.738010195,0.730639405,0.732411899,0.733348658,0.701710909,0.65247486,0.688286374,0.710055845,0.73238365,0.710904132,0.665824387,0.666440777,0.533831842,0.61551547,0.745651304,0.956774407,1.073379907,1.384059864,1.36480065,1.406711013,1.421289891,1.353048468,1.267563313,1.314088231,1.234860857,1.246621087,1.220404933,1.258047415,1.189802866,1.091947184,1.051763773,0.921767807,1,-1,-1,1,1
0.592197216,0.448265042,0.338613802,0.127784422,0.196877648,0.17352712,0.095315495,0.096023936,0.106737471,0.076386722,0.065900898,0.079752624,0.068046947,0.053066532,0.066967173,0.073242798,0.035788903,0.051851901,0.067615351,0.054613008,0.808119141,1.057041648,0.831932524,0.708769998,0.596245695,0.531382896,0.466286189,0.39540481,0.342569806,0.344226859,0.334951514,0.31635524,0.294058249,0.274256484,0.259448757,0.229041541,0.196210325,0.18821485,0.185494444,0.177399064,0.558609527,0.694567987,0.919337049,1.074329478,0.975855539,0.919191962,0.858240724,0.831923887,0.829205676,0.750107555,0.692309182,0.683209769,0.625881437,0.63287456,0.6371994,0.592851522,0.572608413,0.54542743,0.518531899,0.480951863,0.508406645,0.558471761,0.627097201,0.827081685,0.896279554,1.115313898,1.19897774,1.379740744,1.202530843,1.12792824,1.071452023,0.971669155,0.986245142,1.039669753,1.031072556,1.027482558,1.009951376,0.995948699,0.938211303,0.879128022,1,-1,-1,1,1
